organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
7227	Drosophila melanogaster	Invertebrates	SF3A1	SF3A1	Sf3a1	42048	ncbigene_symbol	6	4
7227	Drosophila melanogaster	Invertebrates	SF3A1	SF3A1	Sf3a1	42048	ncbigene_synonym	6	4
7227	Drosophila melanogaster	Invertebrates	CT	CT	ct	44540	ncbigene_symbol	6	4
7227	Drosophila melanogaster	Invertebrates	CDS	CDS	Cds	43950	ncbigene_symbol	6	4
7227	Drosophila melanogaster	Invertebrates	CDS	CDS	cd-s	250671	ncbigene_symbol	6	4
7227	Drosophila melanogaster	Invertebrates	CDS	CDS	Cds	43950	ncbigene_synonym	6	4
7227	Drosophila melanogaster	Invertebrates	EXP	EXP	exp	36276	ncbigene_symbol	6	4
7227	Drosophila melanogaster	Invertebrates	EXP	EXP	ex	33218	ncbigene_synonym	6	4
7227	Drosophila melanogaster	Invertebrates	EXP	EXP	exp	36276	ncbigene_synonym	6	4
7227	Drosophila melanogaster	Invertebrates	SF3a1	SF3A1	Sf3a1	42048	ncbigene_symbol	6	4
7227	Drosophila melanogaster	Invertebrates	SF3a1	SF3A1	Sf3a1	42048	ncbigene_synonym	6	4
