organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNK	56832	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNW1	3467	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNA1	3439	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNA2	3440	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNA4	3441	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNA5	3442	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNA6	3443	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNA7	3444	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNA8	3445	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNA10	3446	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNA13	3447	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNA14	3448	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNA16	3449	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNA17	3451	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNA21	3452	famplex_relations	7	5	11
9606	Homo sapiens	Primates	Interferons	INTERFERON	IFNB1	3456	famplex_relations	7	5	11
9606	Homo sapiens	Primates	STAT2	STAT2	STAT2	6773	ncbigene_symbol	7	5	11
9606	Homo sapiens	Primates	TYK2	TYK2	TYK2	7297	ncbigene_symbol	7	5	11
9606	Homo sapiens	Primates	IFNAR	IFNAR	IFNAR1	3454	ncbigene_synonym	7	5	11
9606	Homo sapiens	Primates	IFNAR	IFNAR	IFNAR2	3455	famplex_relations	7	5	11
9606	Homo sapiens	Primates	PSMB8	PSMB8	PSMB8	5696	ncbigene_symbol	7	5	11
9606	Homo sapiens	Primates	SP110	SP110	SP110	3431	ncbigene_symbol	7	5	11
9606	Homo sapiens	Primates	SP110	SP110	PMP22	5376	ncbigene_synonym	7	5	11
9606	Homo sapiens	Primates	MAVS	MAVS	MAVS	57506	ncbigene_symbol	7	5	11
9606	Homo sapiens	Primates	PDC	PDC	PDC	5132	ncbigene_symbol	7	5	11
9606	Homo sapiens	Primates	PDC	PDC	PNKD	25953	ncbigene_synonym	7	5	11
9606	Homo sapiens	Primates	Dectin-1	DECTIN1	CLEC7A	64581	ncbigene_synonym	7	5	11
9606	Homo sapiens	Primates	CGD	CGD	CYBB	1536	ncbigene_synonym	7	5	11
9606	Homo sapiens	Primates	TLR3	TLR3	TLR3	7098	ncbigene_symbol	7	5	11
