organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9606	Homo sapiens	Primates	Bax	BAX	BAX	581	ncbigene_symbol	3	9
9606	Homo sapiens	Primates	Mdm-2	MDM2	MDM2	4193	ncbigene_symbol	3	9
9606	Homo sapiens	Primates	P53	P53	TP53	7157	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	P53	P53	TP53	7157	famplex_relations	3	9
9606	Homo sapiens	Primates	P53	P53	TP63	8626	famplex_relations	3	9
9606	Homo sapiens	Primates	P53	P53	TP73	7161	famplex_relations	3	9
9606	Homo sapiens	Primates	Bak	BAK	BAK1	578	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	PUMA	PUMA	BBC3	27113	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	Dp1	DP1	PTGDR	5729	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	Dp1	DP1	TFDP1	7027	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	Dp1	DP1	REEP5	7905	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	Arf	ARF	CDKN2A	1029	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	E2f1	E2F1	E2F1	1869	ncbigene_symbol	3	9
9606	Homo sapiens	Primates	E2f1	E2F1	E2F1	1869	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	E2f1	E2F1	UBE2L3	7332	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	Bcl-2	BCL-2	BCL2	596	ncbigene_synonym	3	9
7227	Drosophila melanogaster	Invertebrates	P53	P53	p53	2768677	ncbigene_symbol	3	6
7227	Drosophila melanogaster	Invertebrates	P53	P53	betaTub60D	37888	ncbigene_synonym	3	6
7227	Drosophila melanogaster	Invertebrates	P53	P53	hth	41273	ncbigene_synonym	3	6
7227	Drosophila melanogaster	Invertebrates	P53	P53	p53	2768677	ncbigene_synonym	3	6
7227	Drosophila melanogaster	Invertebrates	Bak	BAK	Fs(3)Bak	47787	ncbigene_synonym	3	6
7227	Drosophila melanogaster	Invertebrates	Dp1	DP1	Dp1	37116	ncbigene_symbol	3	6
7227	Drosophila melanogaster	Invertebrates	Dp1	DP1	Dp	36461	ncbigene_synonym	3	6
7227	Drosophila melanogaster	Invertebrates	Dp1	DP1	Dp1	37116	ncbigene_synonym	3	6
7227	Drosophila melanogaster	Invertebrates	Dp1	DP1	Aplip1	53472	ncbigene_synonym	3	6
7227	Drosophila melanogaster	Invertebrates	Arf	ARF	Arl1	39745	ncbigene_synonym	3	6
7227	Drosophila melanogaster	Invertebrates	Arf	ARF	Arf1	40506	ncbigene_synonym	3	6
7227	Drosophila melanogaster	Invertebrates	Arf	ARF	Arl2	40993	ncbigene_synonym	3	6
7227	Drosophila melanogaster	Invertebrates	E2f1	E2F1	E2f1	42550	ncbigene_symbol	3	6
7227	Drosophila melanogaster	Invertebrates	E2f1	E2F1	E2f1	42550	ncbigene_synonym	3	6
7227	Drosophila melanogaster	Invertebrates	Bcl-2	BCL-2	Debcl	53585	ncbigene_synonym	3	6
