organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Mid1	MID1	MID1	855425	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Cch1	CCH1	CCH1	853131	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Yvc1	YVC1	YVC1	854255	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Pka1	PKA1	TPK1	853275	ncbigene_synonym	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Hrr25	HRR25	HRR25	855897	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Nmd5	NMD5	NMD5	853596	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Crz1-	CRZ1	CRZ1	855704	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Crz1	CRZ1	CRZ1	855704	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Skn7	SKN7	SKN7	856613	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Msn5	MSN5	MSN5	851935	ncbigene_symbol	9	9
