organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	miRNÁ-675	MIRN675	MIR675	100033819	ncbigene_synonym	5	5	8
9606	Homo sapiens	Primates	PPARa	PPARA	PPARA	5465	ncbigene_symbol	5	5	8
9606	Homo sapiens	Primates	Akt	AKT	AKT1	207	ncbigene_synonym	5	5	8
9606	Homo sapiens	Primates	Akt	AKT	AKT2	208	famplex_relations	5	5	8
9606	Homo sapiens	Primates	Akt	AKT	AKT3	10000	famplex_relations	5	5	8
9606	Homo sapiens	Primates	mTOR	MTOR	MTOR	2475	ncbigene_symbol	5	5	8
9606	Homo sapiens	Primates	H19	H19	H19	283120	ncbigene_symbol	5	5	8
9606	Homo sapiens	Primates	H19	H19	H1-9P	373861	ncbigene_synonym	5	5	8
9606	Homo sapiens	Primates	p53	P53	TP53	7157	ncbigene_synonym	5	5	8
9606	Homo sapiens	Primates	p53	P53	TP63	8626	famplex_relations	5	5	8
9606	Homo sapiens	Primates	p53	P53	TP73	7161	famplex_relations	5	5	8
9606	Homo sapiens	Primates	FADD	FADD	FADD	8772	ncbigene_symbol	5	5	8
9606	Homo sapiens	Primates	HCC	HCC	HCC	619501	ncbigene_symbol	5	5	8
9606	Homo sapiens	Primates	HCC	HCC	HYCC1	84668	ncbigene_synonym	5	5	8
10090	Mus musculus	Rodents	miRNÁ-675	MIRN675	Mir675	735280	ncbigene_synonym	4	5	7
10090	Mus musculus	Rodents	PPARa	PPARA	Ppara	19013	ncbigene_symbol	4	5	7
10090	Mus musculus	Rodents	Akt	AKT	Akt1	11651	ncbigene_synonym	4	5	7
10090	Mus musculus	Rodents	mTOR	MTOR	Mtor	56717	ncbigene_symbol	4	5	7
10090	Mus musculus	Rodents	H19	H19	H19	14955	ncbigene_symbol	4	5	7
10090	Mus musculus	Rodents	H19	H19	Nckap1	50884	ncbigene_synonym	4	5	7
10090	Mus musculus	Rodents	H19	H19	H19h	104134	ncbigene_synonym	4	5	7
10090	Mus musculus	Rodents	p53	P53	Trp53	22059	ncbigene_synonym	4	5	7
10090	Mus musculus	Rodents	FADD	FADD	Fadd	14082	ncbigene_symbol	4	5	7
7227	Drosophila melanogaster	Invertebrates	Akt	AKT	Akt	41957	ncbigene_symbol	4	3	4
7227	Drosophila melanogaster	Invertebrates	mTOR	MTOR	Mtor	36264	ncbigene_symbol	4	3	4
7227	Drosophila melanogaster	Invertebrates	mTOR	MTOR	Tor	47396	ncbigene_synonym	4	3	4
7227	Drosophila melanogaster	Invertebrates	p53	P53	p53	2768677	ncbigene_symbol	4	3	4
7227	Drosophila melanogaster	Invertebrates	p53	P53	betaTub60D	37888	ncbigene_synonym	4	3	4
7227	Drosophila melanogaster	Invertebrates	p53	P53	hth	41273	ncbigene_synonym	4	3	4
7227	Drosophila melanogaster	Invertebrates	FADD	FADD	Fadd	42594	ncbigene_symbol	4	3	4
