organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7227	Drosophila melanogaster	Invertebrates	Appl	APPL	Appl	31002	ncbigene_symbol	7	1	7
7227	Drosophila melanogaster	Invertebrates	Vang	VANG	Vang	35922	ncbigene_symbol	7	1	7
7227	Drosophila melanogaster	Invertebrates	Dab	DAB	Dab	39866	ncbigene_symbol	7	1	7
7227	Drosophila melanogaster	Invertebrates	Dab	DAB	Nrt	39873	ncbigene_synonym	7	1	7
7227	Drosophila melanogaster	Invertebrates	Dsh	DSH	dsh	32078	ncbigene_symbol	7	1	7
7227	Drosophila melanogaster	Invertebrates	Abl	ABL	Abl	45821	ncbigene_symbol	7	1	7
7227	Drosophila melanogaster	Invertebrates	Abl	ABI	Abi	41718	ncbigene_symbol	7	1	7
7227	Drosophila melanogaster	Invertebrates	PCP	PCP	Pcp	33985	ncbigene_symbol	7	1	7
10090	Mus musculus	Rodents	Dsh	DSH	Shh	20423	ncbigene_synonym	1	5	3
10090	Mus musculus	Rodents	Abl	ABL	Abl1	11350	ncbigene_synonym	1	5	3
10090	Mus musculus	Rodents	PCP	PCP	pcp	18543	ncbigene_symbol	1	5	3
10090	Mus musculus	Rodents	PCP	PCP	Bmp1	12153	ncbigene_synonym	1	5	3
10090	Mus musculus	Rodents	PCP	PCP	Pgpep1	66522	ncbigene_synonym	1	5	3
10090	Mus musculus	Rodents	PCP	PCP	Prcp	72461	ncbigene_synonym	1	5	3
9606	Homo sapiens	Primates	Appl	APPL	APPL1	26060	ncbigene_synonym	NA	12	6
9606	Homo sapiens	Primates	Appl	APP1	XPNPEP1	7511	ncbigene_synonym	NA	12	6
9606	Homo sapiens	Primates	Appl	APP1	PABPC4	8761	ncbigene_synonym	NA	12	6
9606	Homo sapiens	Primates	Appl	APPI	APP	351	ncbigene_synonym	NA	12	6
9606	Homo sapiens	Primates	Dsh	DSH	ADAR	103	ncbigene_synonym	NA	12	6
9606	Homo sapiens	Primates	Dsh	DSH	DVL1P1	8215	ncbigene_synonym	NA	12	6
9606	Homo sapiens	Primates	Abl	ABL	ABL1	25	ncbigene_synonym	NA	12	6
9606	Homo sapiens	Primates	Abl	ABL	MTTP	4547	ncbigene_synonym	NA	12	6
9606	Homo sapiens	Primates	Abl	ABL	DSP-AS1	101928076	ncbigene_synonym	NA	12	6
9606	Homo sapiens	Primates	Abl	ABL	ABL2	27	famplex_relations	NA	12	6
9606	Homo sapiens	Primates	PCP	PCP	BMP1	649	ncbigene_synonym	NA	12	6
9606	Homo sapiens	Primates	PCP	PCP	PRCP	5547	ncbigene_synonym	NA	12	6
9606	Homo sapiens	Primates	PCP	PCP	PGPEP1	54858	ncbigene_synonym	NA	12	6
