organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
7227	Drosophila melanogaster	Invertebrates	DC	DC	dc	44088	ncbigene_symbol	7	6
7227	Drosophila melanogaster	Invertebrates	MO/DC	MO	mo	249870	ncbigene_symbol	7	6
7227	Drosophila melanogaster	Invertebrates	MO	MO	mo	249870	ncbigene_symbol	7	6
7227	Drosophila melanogaster	Invertebrates	MHC	MHC	Mhc	35007	ncbigene_symbol	7	6
7227	Drosophila melanogaster	Invertebrates	MHC	MHC	Mhc	35007	ncbigene_synonym	7	6
7227	Drosophila melanogaster	Invertebrates	MHC	MHC	zip	38001	ncbigene_synonym	7	6
7227	Drosophila melanogaster	Invertebrates	TCR	TCR	Tcr	47207	ncbigene_symbol	7	6
7227	Drosophila melanogaster	Invertebrates	Th1	TH1	TH1	32607	ncbigene_symbol	7	6
7227	Drosophila melanogaster	Invertebrates	is	IS	Is	44518	ncbigene_symbol	7	6
9606	Homo sapiens	Primates	B7-2	B7-2	CD86	942	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	CD28,	CD28	CD28	940	ncbigene_symbol	3	9
9606	Homo sapiens	Primates	CTLA4	CTLA4	CTLA4	1493	ncbigene_symbol	3	9
9606	Homo sapiens	Primates	CTLA4	CTLA4	CTLA4	1493	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	B7-1,B7-2-CD28,CTLA4	CTLA4	CTLA4	1493	ncbigene_symbol	3	9
9606	Homo sapiens	Primates	B7-1,B7-2-CD28,CTLA4	CTLA4	CTLA4	1493	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	B7-1,B7-2-CD28,CTLA4	B7-1	CD80	941	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	B7-1,	B7-1	CD80	941	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	MHC	MHC	HLA-C	3107	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	TCR	TCR	TRBV20OR9-2	6962	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	TCR	TCR	TRA	6955	famplex_relations	3	9
9606	Homo sapiens	Primates	TCR	TCR	TRB	6957	famplex_relations	3	9
9606	Homo sapiens	Primates	TCR	TCR	TRD	6964	famplex_relations	3	9
9606	Homo sapiens	Primates	TCR	TCR	TRG	6965	famplex_relations	3	9
9606	Homo sapiens	Primates	Th1	TH1	NELFCD	51497	ncbigene_synonym	3	9
9606	Homo sapiens	Primates	IL-12	IL12	IL12A	3592	famplex_relations	3	9
9606	Homo sapiens	Primates	IL-12	IL12	IL12B	3593	famplex_relations	3	9
9606	Homo sapiens	Primates	IL-10	IL-10	IL10	3586	ncbigene_synonym	3	9
