organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	Impact	IMPACT	IMPACT	55364	ncbigene_symbol	1	8	5
9606	Homo sapiens	Primates	ATP	ATP	ATP8A2	51761	ncbigene_synonym	1	8	5
9606	Homo sapiens	Primates	ADP	ADP	WDTC1	23038	ncbigene_synonym	1	8	5
9606	Homo sapiens	Primates	SMAP	SMAP	MASP2	10747	ncbigene_synonym	1	8	5
9606	Homo sapiens	Primates	SMAP	SMAP	BRD8	10902	ncbigene_synonym	1	8	5
9606	Homo sapiens	Primates	SMAP	SMAP	C11orf58	10944	ncbigene_synonym	1	8	5
9606	Homo sapiens	Primates	SMAP	SMAP	KIFAP3	22920	ncbigene_synonym	1	8	5
9606	Homo sapiens	Primates	AMP,	AMP	APRT	353	ncbigene_synonym	1	8	5
9606	Homo sapiens	Primates	AMP,	AMP	MFAP1	4236	ncbigene_synonym	1	8	5
7227	Drosophila melanogaster	Invertebrates	Key	KEY	key	37967	ncbigene_symbol	6	9	11
7227	Drosophila melanogaster	Invertebrates	(low)	LOW	Low	44325	ncbigene_symbol	6	9	11
7227	Drosophila melanogaster	Invertebrates	ATP	ATP	ATPsynbeta	43829	ncbigene_synonym	6	9	11
7227	Drosophila melanogaster	Invertebrates	ATP	ATP	Atpalpha	48971	ncbigene_synonym	6	9	11
7227	Drosophila melanogaster	Invertebrates	ADP	ADP	adp	37073	ncbigene_symbol	6	9	11
7227	Drosophila melanogaster	Invertebrates	АMP	MP	Mp	38769	ncbigene_symbol	6	9	11
7227	Drosophila melanogaster	Invertebrates	PPP	PPP	amon	43215	ncbigene_synonym	6	9	11
7227	Drosophila melanogaster	Invertebrates	G6P	G6P	G6P	33476	ncbigene_symbol	6	9	11
7227	Drosophila melanogaster	Invertebrates	and	AND	CkIIbeta	32132	ncbigene_synonym	6	9	11
7227	Drosophila melanogaster	Invertebrates	and	AND	Andorra	32798	ncbigene_synonym	6	9	11
7227	Drosophila melanogaster	Invertebrates	and	AND	Anp	43595	ncbigene_synonym	6	9	11
7227	Drosophila melanogaster	Invertebrates	and	AND	Acam	44913	ncbigene_synonym	6	9	11
7227	Drosophila melanogaster	Invertebrates	SMAP	SMAP	CG8243	35890	ncbigene_synonym	6	9	11
7227	Drosophila melanogaster	Invertebrates	AMP,	AMP	Amph	36383	ncbigene_synonym	6	9	11
7227	Drosophila melanogaster	Invertebrates	(d)bo-	DBO	dbo	53556	ncbigene_symbol	6	9	11
