organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7227	Drosophila melanogaster	Invertebrates	CCK,	CCK	Dsk	45845	ncbigene_synonym	4	11	9
7227	Drosophila melanogaster	Invertebrates	SHT,	SHT	sht	252640	ncbigene_symbol	4	11	9
7227	Drosophila melanogaster	Invertebrates	SHT,	SHT	Mhc	35007	ncbigene_synonym	4	11	9
7227	Drosophila melanogaster	Invertebrates	a7	A7	Prosalpha7	36018	ncbigene_synonym	4	11	9
7227	Drosophila melanogaster	Invertebrates	a4	A4	Prosalpha4	32584	ncbigene_synonym	4	11	9
7227	Drosophila melanogaster	Invertebrates	a4	A4	alphaTub67C	39130	ncbigene_synonym	4	11	9
7227	Drosophila melanogaster	Invertebrates	a4	A4	nAChRalpha4	40521	ncbigene_synonym	4	11	9
7227	Drosophila melanogaster	Invertebrates	NACH	NACH	Nach	36864	ncbigene_symbol	4	11	9
7227	Drosophila melanogaster	Invertebrates	ACh	ACH	achi	36373	ncbigene_synonym	4	11	9
7227	Drosophila melanogaster	Invertebrates	ACh	ACH	emc	38091	ncbigene_synonym	4	11	9
7227	Drosophila melanogaster	Invertebrates	Ca	CA	ca	43518	ncbigene_symbol	4	11	9
7227	Drosophila melanogaster	Invertebrates	CN	CN	cn	35724	ncbigene_symbol	4	11	9
7227	Drosophila melanogaster	Invertebrates	GABA	GABA	GABA-B-R1	34878	ncbigene_synonym	4	11	9
7227	Drosophila melanogaster	Invertebrates	GABA	GABA	Rdl	39054	ncbigene_synonym	4	11	9
7227	Drosophila melanogaster	Invertebrates	GABA	GABA	Gabat	40188	ncbigene_synonym	4	11	9
9606	Homo sapiens	Primates	CCK,	CCK	CCK	885	ncbigene_symbol	1	9	9
9606	Homo sapiens	Primates	CCK,	CCK	RIPK2	8767	ncbigene_synonym	1	9	9
9606	Homo sapiens	Primates	MACH	MACH	CASP8	841	ncbigene_synonym	1	9	9
9606	Homo sapiens	Primates	a4	A4	IGBP1	3476	ncbigene_synonym	1	9	9
9606	Homo sapiens	Primates	ACh	ACH	FGFR3	2261	ncbigene_synonym	1	9	9
9606	Homo sapiens	Primates	.CB1	CB1	CNR1	1268	ncbigene_synonym	1	9	9
9606	Homo sapiens	Primates	GAT1	GAT1	SLC6A1	6529	ncbigene_synonym	1	9	9
9606	Homo sapiens	Primates	CNCa	CNCA	CNGA2	1260	ncbigene_synonym	1	9	9
9606	Homo sapiens	Primates	GAD65	GAD65	GAD2	2572	ncbigene_synonym	1	9	9
9606	Homo sapiens	Primates	CIC-2	CIC-2	CLCN2	1181	ncbigene_synonym	1	9	9
