organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
7227	Drosophila melanogaster	Invertebrates	Cfl	CFL	tsr	37841	ncbigene_synonym	4	5
7227	Drosophila melanogaster	Invertebrates	Cfl	CF1	usp	31165	ncbigene_synonym	4	5
7227	Drosophila melanogaster	Invertebrates	Sdr	SDR	Sdr	41809	ncbigene_symbol	4	5
7227	Drosophila melanogaster	Invertebrates	Sdr	SDR	Sdr	41809	ncbigene_synonym	4	5
7227	Drosophila melanogaster	Invertebrates	CMA	CMA	Cma	45836	ncbigene_symbol	4	5
7227	Drosophila melanogaster	Invertebrates	+CMA	CMA	Cma	45836	ncbigene_symbol	4	5
7227	Drosophila melanogaster	Invertebrates	ÇOR	COR	Cor	250502	ncbigene_symbol	4	5
7227	Drosophila melanogaster	Invertebrates	ÇOR	COR	cort	33937	ncbigene_synonym	4	5
7227	Drosophila melanogaster	Invertebrates	ÇOR	COR	cora	37205	ncbigene_synonym	4	5
7227	Drosophila melanogaster	Invertebrates	ÇOR	COR	Crz	41742	ncbigene_synonym	4	5
