organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7227	Drosophila melanogaster	Invertebrates	Cho	CHO	VhaAC39-1	31342	ncbigene_synonym	8	6	12
7227	Drosophila melanogaster	Invertebrates	HEL	HEL	Hel25E	33781	ncbigene_synonym	8	6	12
7227	Drosophila melanogaster	Invertebrates	SM	SM	sm	37254	ncbigene_symbol	8	6	12
7227	Drosophila melanogaster	Invertebrates	LIE	LIE	EcR	35540	ncbigene_synonym	8	6	12
7227	Drosophila melanogaster	Invertebrates	PC	PC	Pc	40358	ncbigene_symbol	8	6	12
7227	Drosophila melanogaster	Invertebrates	PLA,	PLA	Pla	251551	ncbigene_symbol	8	6	12
7227	Drosophila melanogaster	Invertebrates	AA	AA	aa	44792	ncbigene_symbol	8	6	12
7227	Drosophila melanogaster	Invertebrates	LTD,LTE,	LTD	Rab32	35940	ncbigene_synonym	8	6	12
7227	Drosophila melanogaster	Invertebrates	LTR,LTE,	LTR	ltr	10216629	ncbigene_symbol	8	6	12
7227	Drosophila melanogaster	Invertebrates	Pan,	PAN	pan	43769	ncbigene_symbol	8	6	12
7227	Drosophila melanogaster	Invertebrates	Pan,	PAN	Panx	37434	ncbigene_synonym	8	6	12
7227	Drosophila melanogaster	Invertebrates	PG	PG	pg	252323	ncbigene_symbol	8	6	12
7227	Drosophila melanogaster	Invertebrates	TRA,	TRA	tra	39849	ncbigene_symbol	8	6	12
7227	Drosophila melanogaster	Invertebrates	TRA,	TRA	byn	39349	ncbigene_synonym	8	6	12
9606	Homo sapiens	Primates	GPC	GPC	GYPC	2995	ncbigene_synonym	4	6	8
9606	Homo sapiens	Primates	PC	PC	PC	5091	ncbigene_symbol	4	6	8
9606	Homo sapiens	Primates	LTA,LTO,	LTA	LTA	4049	ncbigene_symbol	4	6	8
9606	Homo sapiens	Primates	Pan,	PAN	ADA2	51816	ncbigene_synonym	4	6	8
9606	Homo sapiens	Primates	ron,FoE,PGTRA,PGF	FOE	WAPL	23063	ncbigene_synonym	4	6	8
9606	Homo sapiens	Primates	ron,FoE,PGTRA,PGF	PGF	PGF	5228	ncbigene_symbol	4	6	8
9606	Homo sapiens	Primates	ron,FoE,PGTRA,PGF	RON	MST1R	4486	ncbigene_synonym	4	6	8
9606	Homo sapiens	Primates	TRA,	TRA	TRA	6955	ncbigene_symbol	4	6	8
9606	Homo sapiens	Primates	TRA,	TRA	THRA	7067	ncbigene_synonym	4	6	8
9606	Homo sapiens	Primates	TRA,	TRA	TRAC	28755	ncbigene_synonym	4	6	8
