organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Sln1	SLN1	SLN1	854659	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Sln1	SIN1	SPT2	856908	ncbigene_synonym	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Msb2	MSB2	MSB2	852897	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Hkrl	HKR1	HKR1	852030	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Shol	SHO1	SHO1	856854	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Ypd1	YPD1	YPD1	851363	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Cdc42/Ste20	CDC42	CDC42	850930	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Cdc42/Ste20	STE20	STE20	856382	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Ssk1	SSK1	SSK1	850692	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Ssk2	SSK2	SSK2	855765	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Ste11	STE11	STE11	851076	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Ssk22	SSK22	SSK22	850436	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Ste50	STE50	STE50	850325	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Pbs2	PBS2	PBS2	853313	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Ste7	STE7	STE7	851396	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Kss1	KSS1	KSS1	852931	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Hog1	HOG1	HOG1	850803	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Msn1	MSN1	MSN1	854033	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Hotl	HOT1	HOT1	855208	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Ste12	STE12	STE12	856484	ncbigene_symbol	20	1	21
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Tec1	TEC1	TEC1	852377	ncbigene_symbol	20	1	21
9606	Homo sapiens	Primates	Sln1	SIN1	MAPKAP1	79109	ncbigene_synonym	1	5	6
9606	Homo sapiens	Primates	Hkrl	HKR1	ZNF875	284459	ncbigene_synonym	1	5	6
9606	Homo sapiens	Primates	Cdc42/Ste20	CDC42	CDC42	998	ncbigene_symbol	1	5	6
9606	Homo sapiens	Primates	Cdc42/Ste20	STE20	STK24	8428	ncbigene_synonym	1	5	6
9606	Homo sapiens	Primates	Ssk1	SSK1	BUB1B	701	ncbigene_synonym	1	5	6
9606	Homo sapiens	Primates	Hotl	HOT1	HMBOX1	79618	ncbigene_synonym	1	5	6
