organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
10116	Rattus norvegicus	Rodents	COX2	COX2	COX2	26198	ncbigene_symbol	5	7
10116	Rattus norvegicus	Rodents	COX2	COX2	Ptgs2	29527	ncbigene_synonym	5	7
10116	Rattus norvegicus	Rodents	NF-kB1	NFKB1	Nfkb1	81736	ncbigene_symbol	5	7
10116	Rattus norvegicus	Rodents	IKBKA	IKBKA	Chuk	309361	ncbigene_synonym	5	7
10116	Rattus norvegicus	Rodents	PDK1	PDK1	Pdk1	116551	ncbigene_symbol	5	7
10116	Rattus norvegicus	Rodents	Akt	AKT	Akt1	24185	ncbigene_synonym	5	7
10116	Rattus norvegicus	Rodents	PIK3CA	PIK3CA	Pik3ca	170911	ncbigene_symbol	5	7
10116	Rattus norvegicus	Rodents	musk	MUSK	Musk	81725	ncbigene_symbol	5	7
9913	Bos taurus	Mammals	COX2	COX2	COX2	3283880	ncbigene_symbol	5	6
9913	Bos taurus	Mammals	NF-kB1	NFKB1	NFKB1	616115	ncbigene_symbol	5	6
9913	Bos taurus	Mammals	PDK1	PDK1	PDK1	528655	ncbigene_symbol	5	6
9913	Bos taurus	Mammals	Akt	AKT	AKT1	280991	ncbigene_synonym	5	6
9913	Bos taurus	Mammals	PIK3CA	PIK3CA	PIK3CA	282306	ncbigene_symbol	5	6
9913	Bos taurus	Mammals	musk	MUSK	MUSK	540052	ncbigene_symbol	5	6
9615	Canis lupus familiaris	Mammals	COX2	COX2	COX2	804479	ncbigene_symbol	5	5
9615	Canis lupus familiaris	Mammals	COX2	COX2	PTGS2	442942	ncbigene_synonym	5	5
9615	Canis lupus familiaris	Mammals	NF-kB1	NFKB1	NFKB1	442859	ncbigene_symbol	5	5
9615	Canis lupus familiaris	Mammals	PDK1	PDK1	PDK1	476828	ncbigene_symbol	5	5
9615	Canis lupus familiaris	Mammals	PIK3CA	PIK3CA	PIK3CA	488084	ncbigene_symbol	5	5
9615	Canis lupus familiaris	Mammals	musk	MUSK	MUSK	481662	ncbigene_symbol	5	5
10141	Cavia porcellus	Rodents	COX2	COX2	COX2	808635	ncbigene_symbol	5	5
10141	Cavia porcellus	Rodents	COX2	COX2	Ptgs2	100135607	ncbigene_synonym	5	5
10141	Cavia porcellus	Rodents	NF-kB1	NFKB1	Nfkb1	100730075	ncbigene_symbol	5	5
10141	Cavia porcellus	Rodents	PDK1	PDK1	Pdk1	100715937	ncbigene_symbol	5	5
10141	Cavia porcellus	Rodents	PIK3CA	PIK3CA	Pik3ca	100735084	ncbigene_symbol	5	5
10141	Cavia porcellus	Rodents	musk	MUSK	Musk	100729607	ncbigene_symbol	5	5
9986	Oryctolagus cuniculus	Mammals	COX2	COX2	COX2	808233	ncbigene_symbol	5	5
9986	Oryctolagus cuniculus	Mammals	COX2	COX2	PTGS2	100009248	ncbigene_synonym	5	5
9986	Oryctolagus cuniculus	Mammals	NF-kB1	NFKB1	NFKB1	100349426	ncbigene_symbol	5	5
9986	Oryctolagus cuniculus	Mammals	PDK1	PDK1	PDK1	100351323	ncbigene_symbol	5	5
9986	Oryctolagus cuniculus	Mammals	PIK3CA	PIK3CA	PIK3CA	100337822	ncbigene_symbol	5	5
9986	Oryctolagus cuniculus	Mammals	musk	MUSK	MUSK	100353989	ncbigene_symbol	5	5
9925	Capra hircus	Mammals	COX2	COX2	COX2	1485859	ncbigene_symbol	5	5
9925	Capra hircus	Mammals	COX2	COX2	PTGS2	100860905	ncbigene_synonym	5	5
9925	Capra hircus	Mammals	NF-kB1	NFKB1	NFKB1	102175660	ncbigene_symbol	5	5
9925	Capra hircus	Mammals	PDK1	PDK1	PDK1	102186251	ncbigene_symbol	5	5
9925	Capra hircus	Mammals	PIK3CA	PIK3CA	PIK3CA	102168391	ncbigene_symbol	5	5
9925	Capra hircus	Mammals	musk	MUSK	MUSK	102188220	ncbigene_symbol	5	5
9685	Felis catus	Mammals	COX2	COX2	COX2	807936	ncbigene_symbol	5	5
9685	Felis catus	Mammals	NF-kB1	NFKB1	NFKB1	100142683	ncbigene_symbol	5	5
9685	Felis catus	Mammals	PDK1	PDK1	PDK1	101092705	ncbigene_symbol	5	5
9685	Felis catus	Mammals	PIK3CA	PIK3CA	PIK3CA	101097413	ncbigene_symbol	5	5
9685	Felis catus	Mammals	musk	MUSK	MUSK	101092154	ncbigene_symbol	5	5
9796	Equus caballus	Mammals	COX2	COX2	COX2	807845	ncbigene_symbol	5	5
9796	Equus caballus	Mammals	COX2	COX2	PTGS2	791253	ncbigene_synonym	5	5
9796	Equus caballus	Mammals	NF-kB1	NFKB1	NFKB1	100067894	ncbigene_symbol	5	5
9796	Equus caballus	Mammals	PDK1	PDK1	PDK1	100064091	ncbigene_symbol	5	5
