organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
10141	Cavia porcellus	Rodents	suchasIL-4,IL-5,	IL-5	Il5	100135558	ncbigene_synonym	17	10
10141	Cavia porcellus	Rodents	IL-4,	IL-4	Il4	100720403	ncbigene_synonym	17	10
10141	Cavia porcellus	Rodents	IL-5,	IL-5	Il5	100135558	ncbigene_synonym	17	10
10141	Cavia porcellus	Rodents	IL-13,chemokines,	IL13	Il13	100720118	ncbigene_symbol	17	10
10141	Cavia porcellus	Rodents	IL-13,	IL13	Il13	100720118	ncbigene_symbol	17	10
10141	Cavia porcellus	Rodents	IL-33	IL33	Il33	100715993	ncbigene_symbol	17	10
10141	Cavia porcellus	Rodents	JAK2	JAK2	Jak2	100722908	ncbigene_symbol	17	10
10141	Cavia porcellus	Rodents	IRAK4	IRAK4	Irak4	100729751	ncbigene_symbol	17	10
10141	Cavia porcellus	Rodents	MyD88	MYD88	Myd88	100733381	ncbigene_symbol	17	10
10141	Cavia porcellus	Rodents	UNK	UNK	Unk	100719641	ncbigene_symbol	17	10
10141	Cavia porcellus	Rodents	IRAK1	IRAK1	Irak1	100735146	ncbigene_symbol	17	10
10141	Cavia porcellus	Rodents	SIGIRR	SIGIRR	Sigirr	100736155	ncbigene_symbol	17	10
9606	Homo sapiens	Primates	suchasIL-4,IL-5,	IL-5	IL5	3567	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	IL-4,	IL-4	IL4	3565	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	IL-5,	IL-5	IL5	3567	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	IL-13,chemokines,	IL-13	IL13	3596	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	chemokines,	CHEMOKINE	CXCL10	3627	famplex_relations	15	21
9606	Homo sapiens	Primates	chemokines,	CHEMOKINE	CXCL11	6373	famplex_relations	15	21
9606	Homo sapiens	Primates	chemokines,	CHEMOKINE	CXCL12	6387	famplex_relations	15	21
9606	Homo sapiens	Primates	chemokines,	CHEMOKINE	CXCL13	10563	famplex_relations	15	21
9606	Homo sapiens	Primates	chemokines,	CHEMOKINE	CXCL14	9547	famplex_relations	15	21
9606	Homo sapiens	Primates	chemokines,	CHEMOKINE	CXCL9	4283	famplex_relations	15	21
9606	Homo sapiens	Primates	chemokines,	CHEMOKINE	PF4	5196	famplex_relations	15	21
9606	Homo sapiens	Primates	chemokines,	CHEMOKINE	CXCL1	2919	famplex_relations	15	21
9606	Homo sapiens	Primates	chemokines,	CHEMOKINE	CXCL2	2920	famplex_relations	15	21
9606	Homo sapiens	Primates	chemokines,	CHEMOKINE	CXCL3	2921	famplex_relations	15	21
9606	Homo sapiens	Primates	chemokines,	CHEMOKINE	CXCL5	6374	famplex_relations	15	21
9606	Homo sapiens	Primates	chemokines,	CHEMOKINE	CXCL6	6372	famplex_relations	15	21
9606	Homo sapiens	Primates	chemokines,	CHEMOKINE	CXCL8	3576	famplex_relations	15	21
9606	Homo sapiens	Primates	chemokines,	CHEMOKINE	PPBP	5473	famplex_relations	15	21
9606	Homo sapiens	Primates	IL-13,	IL-13	IL13	3596	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	IgE	IGE	IGHE	3497	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	P65	P65	RELA	5970	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	P65	P65	SYT1	6857	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	P65	P65	GORASP1	64689	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	P65	P65	WNK1	65125	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	IL-33	IL33	IL33	90865	ncbigene_symbol	15	21
9606	Homo sapiens	Primates	SST2	SST2	CORT	1325	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	SST2	SST2	SSTR2	6752	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	NF-KB	NF-KB	NFKB1	4790	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	JAK2	JAK2	JAK2	3717	ncbigene_symbol	15	21
9606	Homo sapiens	Primates	ST2	ST2	ST2	6761	ncbigene_symbol	15	21
9606	Homo sapiens	Primates	ST2	ST2	SULT2A1	6822	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	ST2	ST2	IL1RL1	9173	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	ST2	ST2	SDCBP2	27111	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	IRAK4	IRAK4	IRAK4	51135	ncbigene_symbol	15	21
9606	Homo sapiens	Primates	IRAK4	IRAK4	IRAK4	51135	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	MyD88	MYD88	MYD88	4615	ncbigene_symbol	15	21
9606	Homo sapiens	Primates	ERK	ERK	EPHB2	2048	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	ERK	ERK	MAPK1	5594	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	ERK	ERK	MAPK1	5594	famplex_relations	15	21
9606	Homo sapiens	Primates	ERK	ERK	MAPK3	5595	famplex_relations	15	21
9606	Homo sapiens	Primates	UNK	UNK	UNK	85451	ncbigene_symbol	15	21
9606	Homo sapiens	Primates	P38	P38	CRK	1398	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	P38	P38	MAPK14	1432	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	P38	P38	MAPK1	5594	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	P38	P38	AIMP2	7965	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	P38	P38	GRAP2	9402	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	P38	P38	AHSA1	10598	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	P38	P38	POLDIP2	26073	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	P38	P38	MAPK11	5600	famplex_relations	15	21
9606	Homo sapiens	Primates	P38	P38	MAPK12	6300	famplex_relations	15	21
9606	Homo sapiens	Primates	P38	P38	MAPK13	5603	famplex_relations	15	21
9606	Homo sapiens	Primates	P38	P38	MAPK14	1432	famplex_relations	15	21
9606	Homo sapiens	Primates	IRAK1	IRAK1	IRAK1	3654	ncbigene_symbol	15	21
9606	Homo sapiens	Primates	IL-1RACP	IL-1RACP	IL1RAP	3556	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	IL-1	IL-1	IL1B	3553	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	SIGIRR	SIGIRR	SIGIRR	59307	ncbigene_symbol	15	21
9606	Homo sapiens	Primates	AP-1	AP-1	FOS	2353	ncbigene_synonym	15	21
9606	Homo sapiens	Primates	AP-1	AP-1	FOSB	2354	ncbigene_synonym	15	21
