organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
10090	Mus musculus	Rodents	POMGNT2	POMGNT2	Pomgnt2	215494	ncbigene_symbol	10	6	16
10090	Mus musculus	Rodents	B3GALNT2	B3GALNT2	B3galnt2	97884	ncbigene_symbol	10	6	16
10090	Mus musculus	Rodents	M1	M1	Ugt2b5	22238	ncbigene_synonym	10	6	16
10090	Mus musculus	Rodents	POMGNT1	POMGNT1	Pomgnt1	68273	ncbigene_symbol	10	6	16
10090	Mus musculus	Rodents	РОМК	PK	pk	18745	ncbigene_symbol	10	6	16
10090	Mus musculus	Rodents	РОМК	PMK	Pmvk	68603	ncbigene_synonym	10	6	16
10090	Mus musculus	Rodents	GNT-IX	GNT-IX	Mgat5b	268510	ncbigene_synonym	10	6	16
10090	Mus musculus	Rodents	FKTN	FKTN	Fktn	246179	ncbigene_symbol	10	6	16
10090	Mus musculus	Rodents	FKRP	FKRP	Fkrp	243853	ncbigene_symbol	10	6	16
10090	Mus musculus	Rodents	TMEM5	TMEM5	Rxylt1	216395	ncbigene_synonym	10	6	16
10090	Mus musculus	Rodents	(RXYLT1)	RXYLT1	Pgap6	60455	ncbigene_synonym	10	6	16
10090	Mus musculus	Rodents	B4GAT1	B4GAT1	B4gat1	108902	ncbigene_symbol	10	6	16
10090	Mus musculus	Rodents	LARGE	LARGE	Large1	16795	ncbigene_synonym	10	6	16
10090	Mus musculus	Rodents	POMT1	POMT1	Pomt1	99011	ncbigene_symbol	10	6	16
10090	Mus musculus	Rodents	POMT2	POMT2	Pomt2	217734	ncbigene_symbol	10	6	16
10090	Mus musculus	Rodents	POMK	POMK	Pomk	74653	ncbigene_symbol	10	6	16
9606	Homo sapiens	Primates	Mana1-	MANA1	MAN2C1	4123	ncbigene_synonym	9	6	15
9606	Homo sapiens	Primates	POMGNT2	POMGNT2	POMGNT2	84892	ncbigene_symbol	9	6	15
9606	Homo sapiens	Primates	B3GALNT2	B3GALNT2	B3GALNT2	148789	ncbigene_symbol	9	6	15
9606	Homo sapiens	Primates	POMGNT1	POMGNT1	POMGNT1	55624	ncbigene_symbol	9	6	15
9606	Homo sapiens	Primates	РОМК	PMK	PMVK	10654	ncbigene_synonym	9	6	15
9606	Homo sapiens	Primates	GNT-IX	GNT-IX	MGAT5B	146664	ncbigene_synonym	9	6	15
9606	Homo sapiens	Primates	FKTN	FKTN	FKTN	2218	ncbigene_symbol	9	6	15
9606	Homo sapiens	Primates	FKRP	FKRP	FKRP	79147	ncbigene_symbol	9	6	15
9606	Homo sapiens	Primates	TMEM5	TMEM5	RXYLT1	10329	ncbigene_synonym	9	6	15
9606	Homo sapiens	Primates	PO4	P04	H3P3	115482682	ncbigene_synonym	9	6	15
9606	Homo sapiens	Primates	B4GAT1	B4GAT1	B4GAT1	11041	ncbigene_symbol	9	6	15
9606	Homo sapiens	Primates	LARGE	LARGE	LARGE1	9215	ncbigene_synonym	9	6	15
9606	Homo sapiens	Primates	POMT1	POMT1	POMT1	10585	ncbigene_symbol	9	6	15
9606	Homo sapiens	Primates	POMT2	POMT2	POMT2	29954	ncbigene_symbol	9	6	15
9606	Homo sapiens	Primates	POMK	POMK	POMK	84197	ncbigene_symbol	9	6	15
7955	Danio rerio	Vertebrates	POMGNT2	POMGNT2	pomgnt2	497644	ncbigene_symbol	9	2	11
7955	Danio rerio	Vertebrates	B3GALNT2	B3GALNT2	b3galnt2	553716	ncbigene_symbol	9	2	11
7955	Danio rerio	Vertebrates	POMGNT1	POMGNT1	pomgnt1	571876	ncbigene_symbol	9	2	11
7955	Danio rerio	Vertebrates	FKTN	FKTN	fktn	100006345	ncbigene_symbol	9	2	11
7955	Danio rerio	Vertebrates	FKRP	FKRP	fkrp	571426	ncbigene_symbol	9	2	11
7955	Danio rerio	Vertebrates	TMEM5	TMEM5	rxylt1	557187	ncbigene_synonym	9	2	11
7955	Danio rerio	Vertebrates	B4GAT1	B4GAT1	b4gat1	101669768	ncbigene_symbol	9	2	11
7955	Danio rerio	Vertebrates	LARGE	LARGE	large1	446213	ncbigene_synonym	9	2	11
9986	Oryctolagus cuniculus	Mammals	POMGNT2	POMGNT2	POMGNT2	100341347	ncbigene_symbol	9	2	11
9986	Oryctolagus cuniculus	Mammals	B3GALNT2	B3GALNT2	B3GALNT2	100352278	ncbigene_symbol	9	2	11
9986	Oryctolagus cuniculus	Mammals	POMGNT1	POMGNT1	POMGNT1	100344739	ncbigene_symbol	9	2	11
9986	Oryctolagus cuniculus	Mammals	FKTN	FKTN	FKTN	100355254	ncbigene_symbol	9	2	11
9986	Oryctolagus cuniculus	Mammals	FKRP	FKRP	FKRP	100356414	ncbigene_symbol	9	2	11
9986	Oryctolagus cuniculus	Mammals	TMEM5	TMEM5	RXYLT1	100345411	ncbigene_synonym	9	2	11
9986	Oryctolagus cuniculus	Mammals	B4GAT1	B4GAT1	B4GAT1	100355603	ncbigene_symbol	9	2	11
9986	Oryctolagus cuniculus	Mammals	LARGE	LARGE	LARGE1	100346008	ncbigene_synonym	9	2	11
7955	Danio rerio	Vertebrates	POMT1	POMT1	pomt1	569769	ncbigene_symbol	9	2	11
7955	Danio rerio	Vertebrates	POMT2	POMT2	pomt2	563878	ncbigene_symbol	9	2	11
7955	Danio rerio	Vertebrates	POMK	POMK	pomk	492773	ncbigene_symbol	9	2	11
9986	Oryctolagus cuniculus	Mammals	POMT1	POMT1	POMT1	100357781	ncbigene_symbol	9	2	11
9986	Oryctolagus cuniculus	Mammals	POMT2	POMT2	POMT2	100357260	ncbigene_symbol	9	2	11
9986	Oryctolagus cuniculus	Mammals	POMK	POMK	POMK	100346922	ncbigene_symbol	9	2	11
9913	Bos taurus	Mammals	POMGNT2	POMGNT2	POMGNT2	497030	ncbigene_symbol	9	1	10
9913	Bos taurus	Mammals	B3GALNT2	B3GALNT2	B3GALNT2	100125310	ncbigene_symbol	9	1	10
