organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7227	Drosophila melanogaster	Invertebrates	VII	VII	ple	38746	ncbigene_synonym	3	13	6
7227	Drosophila melanogaster	Invertebrates	VII	VII	Eig71Ee	39706	ncbigene_synonym	3	13	6
7227	Drosophila melanogaster	Invertebrates	VII	VII	l(2)46Da	47338	ncbigene_synonym	3	13	6
7227	Drosophila melanogaster	Invertebrates	VII	VII	anon-48Ae	5657421	ncbigene_synonym	3	13	6
7227	Drosophila melanogaster	Invertebrates	IX	IX	ix	45881	ncbigene_symbol	3	13	6
7227	Drosophila melanogaster	Invertebrates	TF	TF	tf	252813	ncbigene_symbol	3	13	6
7227	Drosophila melanogaster	Invertebrates	and	AND	CkIIbeta	32132	ncbigene_synonym	3	13	6
7227	Drosophila melanogaster	Invertebrates	and	AND	Andorra	32798	ncbigene_synonym	3	13	6
7227	Drosophila melanogaster	Invertebrates	and	AND	Anp	43595	ncbigene_synonym	3	13	6
7227	Drosophila melanogaster	Invertebrates	and	AND	Acam	44913	ncbigene_synonym	3	13	6
7227	Drosophila melanogaster	Invertebrates	XII,	XII	l(1)14Ai	45453	ncbigene_synonym	3	13	6
7227	Drosophila melanogaster	Invertebrates	XII,	XII	l(3)65CEc	46453	ncbigene_synonym	3	13	6
7227	Drosophila melanogaster	Invertebrates	XII,	XII	l(2)46Df	47343	ncbigene_synonym	3	13	6
7227	Drosophila melanogaster	Invertebrates	XII,	XII	anon-48Aj	5657426	ncbigene_synonym	3	13	6
7227	Drosophila melanogaster	Invertebrates	XII,	XII	anon-XII	5657553	ncbigene_synonym	3	13	6
7227	Drosophila melanogaster	Invertebrates	Va	VA	Va	247258	ncbigene_symbol	3	13	6
