organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	P53	P53	TP53	7157	ncbigene_synonym	10	12	20
9606	Homo sapiens	Primates	P53	P53	TP63	8626	famplex_relations	10	12	20
9606	Homo sapiens	Primates	P53	P53	TP73	7161	famplex_relations	10	12	20
9606	Homo sapiens	Primates	BAK1	BAK1	BAK1	578	ncbigene_symbol	10	12	20
9606	Homo sapiens	Primates	miR-200c	MIR-200C	MIR200C	406985	ncbigene_synonym	10	12	20
9606	Homo sapiens	Primates	EGFR	EGFR	EGFR	1956	ncbigene_symbol	10	12	20
9606	Homo sapiens	Primates	C-MYC	C-MYC	MYC	4609	ncbigene_synonym	10	12	20
9606	Homo sapiens	Primates	fon	FON	ZNHIT2	741	ncbigene_synonym	10	12	20
9606	Homo sapiens	Primates	sea	SEA	SEA	6395	ncbigene_symbol	10	12	20
9606	Homo sapiens	Primates	sea	SEA	MST1R	4486	ncbigene_synonym	10	12	20
9606	Homo sapiens	Primates	sea	SEA	SLC25A1	6576	ncbigene_synonym	10	12	20
9606	Homo sapiens	Primates	miR-34a	MIR-34A	MIR34A	407040	ncbigene_synonym	10	12	20
9606	Homo sapiens	Primates	miR-29b	MIR-29B	MIR29B1	407024	ncbigene_synonym	10	12	20
9606	Homo sapiens	Primates	Sirt1,	SIRT1	SIRT1	23411	ncbigene_symbol	10	12	20
9606	Homo sapiens	Primates	Sirt1,Notch	NOTCH	NOTCH1	4851	famplex_relations	10	12	20
9606	Homo sapiens	Primates	Sirt1,Notch	NOTCH	NOTCH2	4853	famplex_relations	10	12	20
9606	Homo sapiens	Primates	Sirt1,Notch	NOTCH	NOTCH3	4854	famplex_relations	10	12	20
9606	Homo sapiens	Primates	Sirt1,Notch	NOTCH	NOTCH4	4855	famplex_relations	10	12	20
9606	Homo sapiens	Primates	CDK-4,	CDK4	CDK4	1019	ncbigene_symbol	10	12	20
9606	Homo sapiens	Primates	CDK-6	CDK6	CDK6	1021	ncbigene_symbol	10	12	20
9606	Homo sapiens	Primates	MCL1	MCL1	MCL1	4170	ncbigene_symbol	10	12	20
9606	Homo sapiens	Primates	miR-145	MIR-145	MIR145	406937	ncbigene_synonym	10	12	20
9606	Homo sapiens	Primates	Wnt5	WNT5	WNT5A	7474	famplex_relations	10	12	20
9606	Homo sapiens	Primates	Wnt5	WNT5	WNT5B	81029	famplex_relations	10	12	20
9606	Homo sapiens	Primates	Oct4	OCT4	POU5F1	5460	ncbigene_synonym	10	12	20
9606	Homo sapiens	Primates	Oct4	OCT4	POU5F1P3	642559	ncbigene_synonym	10	12	20
9606	Homo sapiens	Primates	Oct4	OCT4	POU5F1P4	645682	ncbigene_synonym	10	12	20
9606	Homo sapiens	Primates	Sox4	SOX4	SOX4	6659	ncbigene_symbol	10	12	20
9606	Homo sapiens	Primates	E2F2	E2F2	E2F2	1870	ncbigene_symbol	10	12	20
9606	Homo sapiens	Primates	ITGB3	ITGB3	ITGB3	3690	ncbigene_symbol	10	12	20
