organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7227	Drosophila melanogaster	Invertebrates	GDH	GDH	Gdh	42832	ncbigene_symbol	4	10	6
7227	Drosophila melanogaster	Invertebrates	GDH	GDH	Gpdh1	33824	ncbigene_synonym	4	10	6
7227	Drosophila melanogaster	Invertebrates	GDH	GDH	Gld	40875	ncbigene_synonym	4	10	6
7227	Drosophila melanogaster	Invertebrates	Ast	AST	ast	33282	ncbigene_symbol	4	10	6
7227	Drosophila melanogaster	Invertebrates	Ast	AST	Semp1	34914	ncbigene_synonym	4	10	6
7227	Drosophila melanogaster	Invertebrates	Ast	AST	AstA	42947	ncbigene_synonym	4	10	6
7227	Drosophila melanogaster	Invertebrates	Als	ALS	als	250684	ncbigene_symbol	4	10	6
7227	Drosophila melanogaster	Invertebrates	Als	ALS	conv	36588	ncbigene_synonym	4	10	6
7227	Drosophila melanogaster	Invertebrates	Als	ALS	nAChRalpha1	42918	ncbigene_synonym	4	10	6
7227	Drosophila melanogaster	Invertebrates	Als	AIS	ais	39979	ncbigene_symbol	4	10	6
7227	Drosophila melanogaster	Invertebrates	Ald	ALD	Mps1	42126	ncbigene_synonym	4	10	6
7227	Drosophila melanogaster	Invertebrates	Ald	ALD	Ald1	43183	ncbigene_synonym	4	10	6
7227	Drosophila melanogaster	Invertebrates	Ald	ALD	Ald2	43189	ncbigene_synonym	4	10	6
7227	Drosophila melanogaster	Invertebrates	Ald	A1D	Ca-alpha1D	34950	ncbigene_synonym	4	10	6
9606	Homo sapiens	Primates	NAD(P)H	NADPH	DECR1	1666	ncbigene_synonym	NA	13	6
9606	Homo sapiens	Primates	GDH	GDH	GLUD1	2746	ncbigene_synonym	NA	13	6
9606	Homo sapiens	Primates	GDH	GDH	UGDH	7358	ncbigene_synonym	NA	13	6
9606	Homo sapiens	Primates	GDH	GDH	H6PD	9563	ncbigene_synonym	NA	13	6
9606	Homo sapiens	Primates	GDH	GDH	CRYL1	51084	ncbigene_synonym	NA	13	6
9606	Homo sapiens	Primates	Ast	AST	GOT1	2805	ncbigene_synonym	NA	13	6
9606	Homo sapiens	Primates	Ast	AST	SLC17A5	26503	ncbigene_synonym	NA	13	6
9606	Homo sapiens	Primates	Als	ALS	IGFALS	3483	ncbigene_synonym	NA	13	6
9606	Homo sapiens	Primates	Als	ALS	SOD1	6647	ncbigene_synonym	NA	13	6
9606	Homo sapiens	Primates	Als	AIS	AR	367	ncbigene_synonym	NA	13	6
9606	Homo sapiens	Primates	Als	AIS	TP63	8626	ncbigene_synonym	NA	13	6
9606	Homo sapiens	Primates	Als	AIS	IS1	260402	ncbigene_synonym	NA	13	6
9606	Homo sapiens	Primates	Ald	ALD	ABCD1	215	ncbigene_synonym	NA	13	6
