organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
10090	Mus musculus	Rodents	minutes	MINUTE	Minute	107894	ncbigene_symbol	3	2	4
10090	Mus musculus	Rodents	Pr	PR	pr	19066	ncbigene_symbol	3	2	4
10090	Mus musculus	Rodents	Cl	C1	Pfdn4	109054	ncbigene_synonym	3	2	4
10090	Mus musculus	Rodents	Cl	C1	Oog1	193322	ncbigene_synonym	3	2	4
10090	Mus musculus	Rodents	Cl	CI	ci	12679	ncbigene_symbol	3	2	4
7227	Drosophila melanogaster	Invertebrates	MW	MW	mw	44841	ncbigene_symbol	6	1	7
7227	Drosophila melanogaster	Invertebrates	minutes	MINUTE	RpS17	39088	ncbigene_synonym	6	1	7
7227	Drosophila melanogaster	Invertebrates	Pr	PR	pr	35292	ncbigene_symbol	6	1	7
7227	Drosophila melanogaster	Invertebrates	Me	ME	Me	45901	ncbigene_symbol	6	1	7
7227	Drosophila melanogaster	Invertebrates	Cl	CL	cl	43938	ncbigene_symbol	6	1	7
7227	Drosophila melanogaster	Invertebrates	Cl	CI	ci	43767	ncbigene_symbol	6	1	7
7227	Drosophila melanogaster	Invertebrates	SH	SH	Sh	32780	ncbigene_symbol	6	1	7
