organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9606	Homo sapiens	Primates	STAT-5	STAT5	STAT5A	6776	ncbigene_synonym	6	9
9606	Homo sapiens	Primates	STAT-5	STAT5	STAT5B	6777	ncbigene_synonym	6	9
9606	Homo sapiens	Primates	STAT-5	STAT5	STAT5A	6776	famplex_relations	6	9
9606	Homo sapiens	Primates	STAT-5	STAT5	STAT5B	6777	famplex_relations	6	9
9606	Homo sapiens	Primates	TopBP1	TOPBP1	TOPBP1	11073	ncbigene_symbol	6	9
9606	Homo sapiens	Primates	E2F1	E2F1	E2F1	1869	ncbigene_symbol	6	9
9606	Homo sapiens	Primates	E2F1	E2F1	E2F1	1869	ncbigene_synonym	6	9
9606	Homo sapiens	Primates	E2F1	E2F1	UBE2L3	7332	ncbigene_synonym	6	9
9606	Homo sapiens	Primates	ATR	ATR	ATR	545	ncbigene_symbol	6	9
9606	Homo sapiens	Primates	ATR	ATR	ANTXR1	84168	ncbigene_synonym	6	9
9606	Homo sapiens	Primates	ATR	ATR	MMAB	326625	ncbigene_synonym	6	9
9606	Homo sapiens	Primates	ATR	ATR	SERPINA2	390502	ncbigene_synonym	6	9
9606	Homo sapiens	Primates	RRM2	RRM2	RRM2	6241	ncbigene_symbol	6	9
9606	Homo sapiens	Primates	FANCD2	FANCD2	FANCD2	2177	ncbigene_symbol	6	9
9606	Homo sapiens	Primates	GATA4	GATA4	GATA4	2626	ncbigene_symbol	6	9
9606	Homo sapiens	Primates	ANTP	ANTP	HOXA7	3204	ncbigene_synonym	6	9
9606	Homo sapiens	Primates	p62	P62	GTF2H1	2965	ncbigene_synonym	6	9
9606	Homo sapiens	Primates	p62	P62	SQSTM1	8878	ncbigene_synonym	6	9
9606	Homo sapiens	Primates	p62	P62	KHDRBS1	10657	ncbigene_synonym	6	9
9606	Homo sapiens	Primates	p62	P62	NUP62	23636	ncbigene_synonym	6	9
9606	Homo sapiens	Primates	p62	P62	DCTN4	51164	ncbigene_synonym	6	9
10090	Mus musculus	Rodents	STAT-5	STAT5	Stat5a	20850	ncbigene_synonym	6	8
10090	Mus musculus	Rodents	TopBP1	TOPBP1	Topbp1	235559	ncbigene_symbol	6	8
10090	Mus musculus	Rodents	E2F1	E2F1	E2f1	13555	ncbigene_symbol	6	8
10090	Mus musculus	Rodents	E2F1	E2F1	E2f1	13555	ncbigene_synonym	6	8
10090	Mus musculus	Rodents	ATR	ATR	Atr	245000	ncbigene_symbol	6	8
10090	Mus musculus	Rodents	ATR	ATR	Mmab	77697	ncbigene_synonym	6	8
10090	Mus musculus	Rodents	RRM2	RRM2	Rrm2	20135	ncbigene_symbol	6	8
10090	Mus musculus	Rodents	FANCD2	FANCD2	Fancd2	211651	ncbigene_symbol	6	8
10090	Mus musculus	Rodents	GATA4	GATA4	Gata4	14463	ncbigene_symbol	6	8
10090	Mus musculus	Rodents	GATA4	GATA4	Gata4	14463	ncbigene_synonym	6	8
10090	Mus musculus	Rodents	p62	P62	Gtf2h1	14884	ncbigene_synonym	6	8
10090	Mus musculus	Rodents	p62	P62	Nup62	18226	ncbigene_synonym	6	8
10090	Mus musculus	Rodents	p62	P62	Sqstm1	18412	ncbigene_synonym	6	8
10090	Mus musculus	Rodents	p62	P62	Khdrbs1	20218	ncbigene_synonym	6	8
10090	Mus musculus	Rodents	p62	P62	Dctn4	67665	ncbigene_synonym	6	8
