organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
3702	Arabidopsis thaliana	Plants and Fungi	GAF1	GAF1	GAF1	836120	ncbigene_symbol	3	1	4
3702	Arabidopsis thaliana	Plants and Fungi	PRE,Expansin	PRE	SAR3	844407	ncbigene_synonym	3	1	4
3702	Arabidopsis thaliana	Plants and Fungi	GA3ox1	GA3OX1	GA3OX1	838125	ncbigene_symbol	3	1	4
3702	Arabidopsis thaliana	Plants and Fungi	GA200X2,	GA20OX2	GA20OX2	835256	ncbigene_symbol	3	1	4
7227	Drosophila melanogaster	Invertebrates	is	IS	Is	44518	ncbigene_symbol	5	9	6
7227	Drosophila melanogaster	Invertebrates	and	AND	CkIIbeta	32132	ncbigene_synonym	5	9	6
7227	Drosophila melanogaster	Invertebrates	and	AND	Andorra	32798	ncbigene_synonym	5	9	6
7227	Drosophila melanogaster	Invertebrates	and	AND	Anp	43595	ncbigene_synonym	5	9	6
7227	Drosophila melanogaster	Invertebrates	and	AND	Acam	44913	ncbigene_synonym	5	9	6
7227	Drosophila melanogaster	Invertebrates	act	ACT	act	5656844	ncbigene_symbol	5	9	6
7227	Drosophila melanogaster	Invertebrates	act	ACT	Act5C	31521	ncbigene_synonym	5	9	6
7227	Drosophila melanogaster	Invertebrates	act	ACT	NA	32640	ncbigene_synonym	5	9	6
7227	Drosophila melanogaster	Invertebrates	act	ACT	Act42A	35526	ncbigene_synonym	5	9	6
7227	Drosophila melanogaster	Invertebrates	act	ACT	Actbeta	43826	ncbigene_synonym	5	9	6
7227	Drosophila melanogaster	Invertebrates	as	AS	as	45825	ncbigene_symbol	5	9	6
7227	Drosophila melanogaster	Invertebrates	PRE,Expansin	PRE	pre	45348	ncbigene_symbol	5	9	6
7227	Drosophila melanogaster	Invertebrates	TPR	TPR	tpr	37486	ncbigene_symbol	5	9	6
7227	Drosophila melanogaster	Invertebrates	TPR	TPR	Mtor	36264	ncbigene_synonym	5	9	6
9606	Homo sapiens	Primates	GAF1	GAF1	RAB11FIP5	26056	ncbigene_synonym	1	11	4
9606	Homo sapiens	Primates	PIF	PIF	PIF1	80119	ncbigene_synonym	1	11	4
9606	Homo sapiens	Primates	PIF	PIF	DCD	117159	ncbigene_synonym	1	11	4
9606	Homo sapiens	Primates	act	ACT	SERPINA3	12	ncbigene_synonym	1	11	4
9606	Homo sapiens	Primates	act	ACT	ACTG1	71	ncbigene_synonym	1	11	4
9606	Homo sapiens	Primates	act	ACT	ACTG2	72	ncbigene_synonym	1	11	4
9606	Homo sapiens	Primates	act	ACT	FHL5	9457	ncbigene_synonym	1	11	4
9606	Homo sapiens	Primates	act	ACT	ACOT7	11332	ncbigene_synonym	1	11	4
9606	Homo sapiens	Primates	act	ACT	ACTBL2	345651	ncbigene_synonym	1	11	4
9606	Homo sapiens	Primates	act	ACT	POTEKP	440915	ncbigene_synonym	1	11	4
9606	Homo sapiens	Primates	act	ACT	POTEM	641455	ncbigene_synonym	1	11	4
9606	Homo sapiens	Primates	TPR	TPR	TPR	7175	ncbigene_symbol	1	11	4
