organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	KGFR	KGFR	FGFR2	2263	ncbigene_synonym	3	11	7
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CA	5290	ncbigene_synonym	3	11	7
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CB	5291	ncbigene_synonym	3	11	7
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CD	5293	ncbigene_synonym	3	11	7
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CG	5294	ncbigene_synonym	3	11	7
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R3	8503	famplex_relations	3	11	7
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R4	30849	famplex_relations	3	11	7
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R5	23533	famplex_relations	3	11	7
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R6	146850	famplex_relations	3	11	7
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R1	5295	famplex_relations	3	11	7
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R2	5296	famplex_relations	3	11	7
9606	Homo sapiens	Primates	(AKT	AKT	AKT1	207	ncbigene_synonym	3	11	7
9606	Homo sapiens	Primates	(AKT	AKT	AKT2	208	famplex_relations	3	11	7
9606	Homo sapiens	Primates	(AKT	AKT	AKT3	10000	famplex_relations	3	11	7
9606	Homo sapiens	Primates	GSK3B	GSK3B	GSK3B	2932	ncbigene_symbol	3	11	7
9606	Homo sapiens	Primates	(hrs)	HRS	ATN1	1822	ncbigene_synonym	3	11	7
9606	Homo sapiens	Primates	(hrs)	HRS	HARS1	3035	ncbigene_synonym	3	11	7
9606	Homo sapiens	Primates	(hrs)	HRS	SRSF5	6430	ncbigene_synonym	3	11	7
9606	Homo sapiens	Primates	(hrs)	HRS	HGS	9146	ncbigene_synonym	3	11	7
9606	Homo sapiens	Primates	GAPDH	GAPDH	GAPDH	2597	ncbigene_symbol	3	11	7
9606	Homo sapiens	Primates	GAPDH	GAPDH	GAPDHP44	100240709	ncbigene_synonym	3	11	7
9606	Homo sapiens	Primates	FRS2¤	FRS2	FRS2	10818	ncbigene_symbol	3	11	7
