organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9606	Homo sapiens	Primates	CD300E	CD300E	CD300E	342510	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	LIPG	LIPG	LIPG	9388	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	TANK	TANK	TANK	10010	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	LRS	LRS	LARS1	51520	ncbigene_synonym	20	21
9606	Homo sapiens	Primates	TLR3	TLR3	TLR3	7098	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	CN2	CN2	CNDP2	55748	ncbigene_synonym	20	21
9606	Homo sapiens	Primates	ŞAA2	SAA2	SAA2	6289	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	ŞAA2	SAA2	SAA1	6288	ncbigene_synonym	20	21
9606	Homo sapiens	Primates	IRF7	IRF7	IRF7	3665	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	IRF7	IRF7	IRF7	3665	ncbigene_synonym	20	21
9606	Homo sapiens	Primates	CFB	CFB	CFB	629	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	PTX3	PTX3	PTX3	5806	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	PTX3	PTX3	PITX3	5309	ncbigene_synonym	20	21
9606	Homo sapiens	Primates	MYD88	MYD88	MYD88	4615	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	MMP14	MMP14	MMP14	4323	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	MMP14	MMP14	MMP14	4323	ncbigene_synonym	20	21
9606	Homo sapiens	Primates	L27	L27	RPL27	6155	ncbigene_synonym	20	21
9606	Homo sapiens	Primates	ÅDM	ADM	ADM	133	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	INHBA	INHBA	INHBA	3624	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	TNFAIP2	TNFAIP2	TNFAIP2	7127	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	SAA1	SAA1	SAA1	6288	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	SAA1	SAA1	SAA2	6289	ncbigene_synonym	20	21
9606	Homo sapiens	Primates	PLAT	PLAT	PLAT	5327	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	SLPI	SLPI	SLPI	6590	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	TLR9	TLR9	TLR9	54106	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	IKBKE	IKBKE	IKBKE	9641	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	SAA2	SAA2	SAA2	6289	ncbigene_symbol	20	21
9606	Homo sapiens	Primates	SAA2	SAA2	SAA1	6288	ncbigene_synonym	20	21
9606	Homo sapiens	Primates	ADM	ADM	ADM	133	ncbigene_symbol	20	21
