organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Ste20	STE20	STE20	856382	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Skml	SKM1	SKM1	854036	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Cla4	CLA4	CLA4	855418	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Upc2	UPC2	UPC2	851799	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Ecm22	ECM22	ECM22	850928	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Sutl	SUT1	SUT1	852714	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Sutl	SUT1	STO1	855155	ncbigene_synonym	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Aus1	AUS1	AUS1	854175	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Dan1	DAN1	DAN1	853615	ncbigene_symbol	9	9
559292	Saccharomyces cerevisiae S288C	Plants and Fungi	Pdr11	PDR11	PDR11	854802	ncbigene_symbol	9	9
