organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7227	Drosophila melanogaster	Invertebrates	NFkB	NFKB	Dif	35045	ncbigene_synonym	1	7	4
7227	Drosophila melanogaster	Invertebrates	NFkB	NFKB	dl	35047	ncbigene_synonym	1	7	4
7227	Drosophila melanogaster	Invertebrates	NFkB	NFKB	Rel	41087	ncbigene_synonym	1	7	4
7227	Drosophila melanogaster	Invertebrates	INOS	INOS	Inos	35671	ncbigene_symbol	1	7	4
7227	Drosophila melanogaster	Invertebrates	INOS	INOS	Nos	34495	ncbigene_synonym	1	7	4
7227	Drosophila melanogaster	Invertebrates	pSmads	PSMAD	Mad	33529	ncbigene_synonym	1	7	4
7227	Drosophila melanogaster	Invertebrates	ERK	ERK	Erk7	31877	ncbigene_synonym	1	7	4
7227	Drosophila melanogaster	Invertebrates	ERK	ERK	rl	3354888	ncbigene_synonym	1	7	4
9606	Homo sapiens	Primates	TGF-B1	TGF-B1	TGFB1	7040	ncbigene_synonym	1	7	5
9606	Homo sapiens	Primates	ALK5	ALK5	TGFBR1	7046	ncbigene_synonym	1	7	5
9606	Homo sapiens	Primates	NFkB	NFKB	NFKB1	4790	ncbigene_synonym	1	7	5
9606	Homo sapiens	Primates	NFkB	NFKB	RELA	5970	famplex_relations	1	7	5
9606	Homo sapiens	Primates	NFkB	NFKB	RELB	5971	famplex_relations	1	7	5
9606	Homo sapiens	Primates	NFkB	NFKB	REL	5966	famplex_relations	1	7	5
9606	Homo sapiens	Primates	NFkB	NFKB	NFKB2	4791	famplex_relations	1	7	5
9606	Homo sapiens	Primates	INOS	INOS	NOS2	4843	ncbigene_synonym	1	7	5
9606	Homo sapiens	Primates	INOS	INOS	ISYNA1	51477	ncbigene_synonym	1	7	5
9606	Homo sapiens	Primates	ERK	ERK	EPHB2	2048	ncbigene_synonym	1	7	5
9606	Homo sapiens	Primates	ERK	ERK	MAPK1	5594	ncbigene_synonym	1	7	5
9606	Homo sapiens	Primates	ERK	ERK	MAPK3	5595	famplex_relations	1	7	5
9606	Homo sapiens	Primates	TGF-B1	TGF-B1	TGFB1	7040	ncbigene_synonym	NA	7	5
9606	Homo sapiens	Primates	ALK5	ALK5	TGFBR1	7046	ncbigene_synonym	NA	7	5
9606	Homo sapiens	Primates	NFkB	NFKB	NFKB1	4790	ncbigene_synonym	NA	7	5
9606	Homo sapiens	Primates	NFkB	NFKB	RELA	5970	famplex_relations	NA	7	5
9606	Homo sapiens	Primates	NFkB	NFKB	RELB	5971	famplex_relations	NA	7	5
9606	Homo sapiens	Primates	NFkB	NFKB	REL	5966	famplex_relations	NA	7	5
9606	Homo sapiens	Primates	NFkB	NFKB	NFKB2	4791	famplex_relations	NA	7	5
9606	Homo sapiens	Primates	INOS	INOS	NOS2	4843	ncbigene_synonym	NA	7	5
9606	Homo sapiens	Primates	INOS	INOS	ISYNA1	51477	ncbigene_synonym	NA	7	5
9606	Homo sapiens	Primates	ERK	ERK	EPHB2	2048	ncbigene_synonym	NA	7	5
9606	Homo sapiens	Primates	ERK	ERK	MAPK1	5594	ncbigene_synonym	NA	7	5
9606	Homo sapiens	Primates	ERK	ERK	MAPK3	5595	famplex_relations	NA	7	5
