organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
7227	Drosophila melanogaster	Invertebrates	nLc,Cer	CER	cer	37229	ncbigene_symbol	3	3
7227	Drosophila melanogaster	Invertebrates	nLc,Cer	CER	cer	37229	ncbigene_synonym	3	3
7227	Drosophila melanogaster	Invertebrates	GRP78/Bip	GRP78	Hsc70-3	32133	ncbigene_synonym	3	3
7227	Drosophila melanogaster	Invertebrates	GRP78/Bip	GRP78	Hsp70Ab	44920	ncbigene_synonym	3	3
7227	Drosophila melanogaster	Invertebrates	GRP78/Bip	BIP	bip	249912	ncbigene_symbol	3	3
7227	Drosophila melanogaster	Invertebrates	GRP78/Bip	BIP	Hsc70-3	32133	ncbigene_synonym	3	3
7227	Drosophila melanogaster	Invertebrates	GRP78/Bip	BIP	bip	249912	ncbigene_synonym	3	3
7227	Drosophila melanogaster	Invertebrates	GRP78	GRP78	Hsc70-3	32133	ncbigene_synonym	3	3
7227	Drosophila melanogaster	Invertebrates	GRP78	GRP78	Hsp70Ab	44920	ncbigene_synonym	3	3
7227	Drosophila melanogaster	Invertebrates	Bip	BIP	bip	249912	ncbigene_symbol	3	3
7227	Drosophila melanogaster	Invertebrates	Bip	BIP	Hsc70-3	32133	ncbigene_synonym	3	3
7227	Drosophila melanogaster	Invertebrates	Bip	BIP	bip	249912	ncbigene_synonym	3	3
