organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	Pol	POL	ERVW-4	100616496	ncbigene_synonym	3	5	6
9606	Homo sapiens	Primates	DROSHA	DROSHA	DROSHA	29102	ncbigene_symbol	3	5	6
9606	Homo sapiens	Primates	XPO5	XPO5	XPO5	57510	ncbigene_symbol	3	5	6
9606	Homo sapiens	Primates	TRBP	TRBP	TARBP2	6895	ncbigene_synonym	3	5	6
9606	Homo sapiens	Primates	TRBP	TRBP	TARBP2P1	6896	ncbigene_synonym	3	5	6
9606	Homo sapiens	Primates	TRBP	TRBP	NCOA6	23054	ncbigene_synonym	3	5	6
9606	Homo sapiens	Primates	AGO	AGO	FBXW7	55294	ncbigene_synonym	3	5	6
9606	Homo sapiens	Primates	DICER1	DICER1	DICER1	23405	ncbigene_symbol	3	5	6
7955	Danio rerio	Vertebrates	DROSHA	DROSHA	drosha	567505	ncbigene_symbol	3	NA	3
7955	Danio rerio	Vertebrates	XPO5	XPO5	xpo5	558662	ncbigene_symbol	3	NA	3
7955	Danio rerio	Vertebrates	DICER1	DICER1	dicer1	324724	ncbigene_symbol	3	NA	3
