organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
7227	Drosophila melanogaster	Invertebrates	MYB	MYB	Myb	32543	ncbigene_symbol	5	6
7227	Drosophila melanogaster	Invertebrates	MYB	MYB	Myb	32543	ncbigene_synonym	5	6
7227	Drosophila melanogaster	Invertebrates	NST	NST	nst	39434	ncbigene_symbol	5	6
7227	Drosophila melanogaster	Invertebrates	SND/NST	NST	nst	39434	ncbigene_symbol	5	6
7227	Drosophila melanogaster	Invertebrates	AC-	AC	ac	30981	ncbigene_symbol	5	6
7227	Drosophila melanogaster	Invertebrates	АР2	AP2	AP-2alpha	33211	ncbigene_synonym	5	6
7227	Drosophila melanogaster	Invertebrates	АР2	AP2	TfAP-2	40398	ncbigene_synonym	5	6
7227	Drosophila melanogaster	Invertebrates	АР2	AP2	AP-2sigma	42525	ncbigene_synonym	5	6
7227	Drosophila melanogaster	Invertebrates	and	AND	CkIIbeta	32132	ncbigene_synonym	5	6
7227	Drosophila melanogaster	Invertebrates	and	AND	Andorra	32798	ncbigene_synonym	5	6
7227	Drosophila melanogaster	Invertebrates	and	AND	Anp	43595	ncbigene_synonym	5	6
7227	Drosophila melanogaster	Invertebrates	and	AND	Acam	44913	ncbigene_synonym	5	6
7227	Drosophila melanogaster	Invertebrates	PR	PR	pr	35292	ncbigene_symbol	5	6
3702	Arabidopsis thaliana	Plants and Fungi	MYB83	MYB83	MYB83	819997	ncbigene_symbol	5	4
3702	Arabidopsis thaliana	Plants and Fungi	MYB46,MYB83	MYB83	MYB83	819997	ncbigene_symbol	5	4
3702	Arabidopsis thaliana	Plants and Fungi	MYB46,MYB83	MYB46	MYB46	831127	ncbigene_symbol	5	4
3702	Arabidopsis thaliana	Plants and Fungi	MYB46,	MYB46	MYB46	831127	ncbigene_symbol	5	4
3702	Arabidopsis thaliana	Plants and Fungi	АР2	AP2	AP2	829845	ncbigene_symbol	5	4
3702	Arabidopsis thaliana	Plants and Fungi	defense	DEFENSE	CNGC4	835513	ncbigene_synonym	5	4
