organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
7227	Drosophila melanogaster	Invertebrates	AA	AA	aa	44792	ncbigene_symbol	5	5
7227	Drosophila melanogaster	Invertebrates	TG	TG	Tg	34093	ncbigene_symbol	5	5
7227	Drosophila melanogaster	Invertebrates	MTORC1	MTORC1	Crtc	39970	ncbigene_synonym	5	5
7227	Drosophila melanogaster	Invertebrates	S6K	S6K	S6k	38654	ncbigene_symbol	5	5
7227	Drosophila melanogaster	Invertebrates	S6K	S6K	S6k	38654	ncbigene_synonym	5	5
7227	Drosophila melanogaster	Invertebrates	MTORC1/S6K	MTORC1	Crtc	39970	ncbigene_synonym	5	5
7227	Drosophila melanogaster	Invertebrates	MTORC1/S6K	S6K	S6k	38654	ncbigene_symbol	5	5
7227	Drosophila melanogaster	Invertebrates	MTORC1/S6K	S6K	S6k	38654	ncbigene_synonym	5	5
7227	Drosophila melanogaster	Invertebrates	WAT	WAT	wat	43420	ncbigene_symbol	5	5
7227	Drosophila melanogaster	Invertebrates	WAT	WAT	wat	43420	ncbigene_synonym	5	5
