organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
7227	Drosophila melanogaster	Invertebrates	Fat	FAT	ft	33627	ncbigene_synonym	7	6
7227	Drosophila melanogaster	Invertebrates	Fat	FAT	kug	40191	ncbigene_synonym	7	6
7227	Drosophila melanogaster	Invertebrates	Fat	FAT	faf	43749	ncbigene_synonym	7	6
7227	Drosophila melanogaster	Invertebrates	Path	PATH	path	39106	ncbigene_symbol	7	6
7227	Drosophila melanogaster	Invertebrates	Path	PATH	path	39106	ncbigene_synonym	7	6
7227	Drosophila melanogaster	Invertebrates	Vg	VG	vg	36421	ncbigene_symbol	7	6
7227	Drosophila melanogaster	Invertebrates	Vg/TB-RKT	VG	vg	36421	ncbigene_symbol	7	6
7227	Drosophila melanogaster	Invertebrates	TB	TB	Tb	43212	ncbigene_symbol	7	6
7227	Drosophila melanogaster	Invertebrates	AKT	AKT	Akt	41957	ncbigene_symbol	7	6
7227	Drosophila melanogaster	Invertebrates	AKT	AKT	Akt	41957	ncbigene_synonym	7	6
7227	Drosophila melanogaster	Invertebrates	Eggs	EGG	egg	37962	ncbigene_symbol	7	6
7227	Drosophila melanogaster	Invertebrates	Eggs	EGG	egg	37962	ncbigene_synonym	7	6
7227	Drosophila melanogaster	Invertebrates	(TB)†	TB	Tb	43212	ncbigene_symbol	7	6
