organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	CD8	CD8	CD8A	925	ncbigene_synonym	3	6	8
9606	Homo sapiens	Primates	CD8	CD8	CD8B	926	famplex_relations	3	6	8
9606	Homo sapiens	Primates	Fas	FAS	FAS	355	ncbigene_symbol	3	6	8
9606	Homo sapiens	Primates	Fas	FAS	FASN	2194	ncbigene_synonym	3	6	8
9606	Homo sapiens	Primates	SET	SET	SET	6418	ncbigene_symbol	3	6	8
9606	Homo sapiens	Primates	Nucl	NUC1	PPARD	5467	ncbigene_synonym	3	6	8
9606	Homo sapiens	Primates	IFNs	IFN	IFNA1	3439	ncbigene_synonym	3	6	8
9606	Homo sapiens	Primates	IgM	IGM	CD40LG	959	ncbigene_synonym	3	6	8
9606	Homo sapiens	Primates	particles	PARTICLE	PARTICL	100630918	ncbigene_synonym	3	6	8
9606	Homo sapiens	Primates	CD4	CD4	CD4	920	ncbigene_symbol	3	6	8
