organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9606	Homo sapiens	Primates	red.	RED	IK	3550	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	red.	RED	DYRK3	8444	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	MD2	MD2	LY96	23643	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	TLR4	TLR4	TLR4	7099	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	TLR4	TLR4	TLR4	7099	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	IRAK2	IRAK2	IRAK2	3656	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	IRAK2	IRAK2	IRAK2	3656	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	TRIF	TRIF	TRIM69	140691	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	TRIF	TRIF	TICAM1	148022	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	MyD88	MYD88	MYD88	4615	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	IRAK4	IRAK4	IRAK4	51135	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	IRAK4	IRAK4	IRAK4	51135	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	S152,5169	S152	CD27	939	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	IRAK3	IRAK3	IRAK3	11213	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	TRAF6	TRAF6	TRAF6	7189	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	IRAK1	IRAK1	IRAK1	3654	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	TRAF2	TRAF2	TRAF2	7186	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	TRAF2	TRAF2	TANK	10010	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	NEMO	NEMO	IKBKG	8517	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	HOIL1	HOIL1	RBCK1	10616	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	A20	A20	TNFAIP3	7128	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	A20	A20	IGKV1-27	28935	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	MYD88	MYD88	MYD88	4615	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	TNIP1	TNIP1	TNIP1	10318	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	HOIP	HOIP	RNF31	55072	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	TNIP2	TNIP2	TNIP2	79155	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	S182	S182	PSEN1	5663	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	TANK	TANK	TANK	10010	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	TBK1	TBK1	TBK1	29110	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	IKKE	IKKE	IKBKE	9641	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	TAK1	TAK1	MAP3K7	6885	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	TAK1	TAK1	NR2C2	7182	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	IFN	IFN	IFNA1	3439	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	TAB2	TAB2	TAB2	23118	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	TAB2	TAB2	TAB2	23118	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	IKKB	IKKB	IKBKB	3551	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	NF-kB	NF-KB	NFKB1	4790	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	ÖS171	S171	NUMB	8650	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	CD14	CD14	CD14	929	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	CD14	CD14	NDUFA2	4695	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	TIRAP	TIRAP	TIRAP	114609	ncbigene_symbol	16	32
9606	Homo sapiens	Primates	TRAM	TRAM	TRAM1	23471	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	TRAM	TRAM	TICAM2	353376	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	TRAM	TRAM	TMED7-TICAM2	100302736	ncbigene_synonym	16	32
9606	Homo sapiens	Primates	IKKA	IKKA	CHUK	1147	ncbigene_synonym	16	32
