organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
10029	Cricetulus griseus	Rodents	Ghrelin	GHRELIN	Ghrl	100759101	ncbigene_synonym	7	6
10029	Cricetulus griseus	Rodents	GHSR	GHSR	Ghsr	100755255	ncbigene_symbol	7	6
10029	Cricetulus griseus	Rodents	TLR4	TLR4	Tlr4	100689329	ncbigene_symbol	7	6
10029	Cricetulus griseus	Rodents	NLRP3	NLRP3	Nlrp3	100759809	ncbigene_symbol	7	6
10029	Cricetulus griseus	Rodents	IL-1B	IL1B	Il1b	100775079	ncbigene_symbol	7	6
10029	Cricetulus griseus	Rodents	IL-1B/IL-18	IL1B	Il1b	100775079	ncbigene_symbol	7	6
10029	Cricetulus griseus	Rodents	IL-1B/IL-18	IL18	Il18	100750469	ncbigene_symbol	7	6
10029	Cricetulus griseus	Rodents	IL-18	IL18	Il18	100750469	ncbigene_symbol	7	6
10116	Rattus norvegicus	Rodents	GHSR	GHSR	Ghsr	84022	ncbigene_symbol	4	5
10116	Rattus norvegicus	Rodents	TLR4	TLR4	Tlr4	29260	ncbigene_symbol	4	5
10116	Rattus norvegicus	Rodents	NLRP3	NLRP3	Nlrp3	287362	ncbigene_symbol	4	5
10116	Rattus norvegicus	Rodents	IL-1B	IL1B	Il1b	24494	ncbigene_symbol	4	5
10116	Rattus norvegicus	Rodents	IL-1B/IL-18	IL-18	Il18	29197	ncbigene_synonym	4	5
10116	Rattus norvegicus	Rodents	IL-18	IL-18	Il18	29197	ncbigene_synonym	4	5
9606	Homo sapiens	Primates	GHSR	GHSR	GHSR	2693	ncbigene_symbol	4	5
9606	Homo sapiens	Primates	TLR4	TLR4	TLR4	7099	ncbigene_symbol	4	5
9606	Homo sapiens	Primates	TLR4	TLR4	TLR4	7099	ncbigene_synonym	4	5
9606	Homo sapiens	Primates	NLRP3	NLRP3	NLRP3	114548	ncbigene_symbol	4	5
9606	Homo sapiens	Primates	IL-1B	IL1B	IL1B	3553	ncbigene_symbol	4	5
9606	Homo sapiens	Primates	IL-1B	IL1B	IL1B	3553	ncbigene_synonym	4	5
9606	Homo sapiens	Primates	IL-1B/IL-18	IL-18	IL18	3606	ncbigene_synonym	4	5
9606	Homo sapiens	Primates	IL-18	IL-18	IL18	3606	ncbigene_synonym	4	5
10090	Mus musculus	Rodents	GHSR	GHSR	Ghsr	208188	ncbigene_symbol	3	5
10090	Mus musculus	Rodents	GHSR	GHSR	Ghsr	208188	ncbigene_synonym	3	5
10090	Mus musculus	Rodents	TLR4	TLR4	Tlr4	21898	ncbigene_symbol	3	5
10090	Mus musculus	Rodents	NLRP3	NLRP3	Nlrp3	216799	ncbigene_symbol	3	5
10090	Mus musculus	Rodents	IL-1B	IL-1B	Il1b	16176	ncbigene_synonym	3	5
10090	Mus musculus	Rodents	IL-1B/IL-18	IL-1B	Il1b	16176	ncbigene_synonym	3	5
10090	Mus musculus	Rodents	IL-1B/IL-18	IL-18	Il18	16173	ncbigene_synonym	3	5
10090	Mus musculus	Rodents	IL-18	IL-18	Il18	16173	ncbigene_synonym	3	5
