organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7227	Drosophila melanogaster	Invertebrates	PLP	PLP	Plp	3772382	ncbigene_symbol	6	7	7
7227	Drosophila melanogaster	Invertebrates	Me	ME	Me	45901	ncbigene_symbol	6	7	7
7227	Drosophila melanogaster	Invertebrates	COA	COA	Coa	248135	ncbigene_symbol	6	7	7
7227	Drosophila melanogaster	Invertebrates	TE	TE	te	252809	ncbigene_symbol	6	7	7
7227	Drosophila melanogaster	Invertebrates	DH	DH	dh	247540	ncbigene_symbol	6	7	7
7227	Drosophila melanogaster	Invertebrates	KR	KR	Kr	38012	ncbigene_symbol	6	7	7
7227	Drosophila melanogaster	Invertebrates	ACP(	ACP	Acp26Ab	33816	ncbigene_synonym	6	7	7
7227	Drosophila melanogaster	Invertebrates	ACP(	ACP	Acp26Aa	33817	ncbigene_synonym	6	7	7
7227	Drosophila melanogaster	Invertebrates	ACP(	ACP	CG18284	34460	ncbigene_synonym	6	7	7
7227	Drosophila melanogaster	Invertebrates	ACP(	ACP	Acp36DE	35096	ncbigene_synonym	6	7	7
7227	Drosophila melanogaster	Invertebrates	ACP(	ACP	SP	39494	ncbigene_synonym	6	7	7
7227	Drosophila melanogaster	Invertebrates	ACP(	ACP	Acp95EF	47852	ncbigene_synonym	6	7	7
7227	Drosophila melanogaster	Invertebrates	ACP(	ACP	Acph-1	48445	ncbigene_synonym	6	7	7
