organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
10090	Mus musculus	Rodents	BAR	BAR	Adrb1	11554	ncbigene_synonym	4	6
10090	Mus musculus	Rodents	BAR	BAR	Bfar	67118	ncbigene_synonym	4	6
10090	Mus musculus	Rodents	Gs	GS	gs	14835	ncbigene_symbol	4	6
10090	Mus musculus	Rodents	Gs	GS	Gs	109550	ncbigene_symbol	4	6
10090	Mus musculus	Rodents	Epac	EPAC	Rapgef3	223864	ncbigene_synonym	4	6
10090	Mus musculus	Rodents	CaMKII	CAMKII	Camk2a	12322	ncbigene_synonym	4	6
10090	Mus musculus	Rodents	CaMKII	CAMKII	Camk2b	12323	ncbigene_synonym	4	6
10090	Mus musculus	Rodents	RyR2	RYR2	Ryr2	20191	ncbigene_symbol	4	6
10090	Mus musculus	Rodents	RyR2	RYR2	Ryr2	20191	ncbigene_synonym	4	6
10090	Mus musculus	Rodents	ICal	ICA1	Ica1	15893	ncbigene_symbol	4	6
