organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7227	Drosophila melanogaster	Invertebrates	GSA	GSA	Galphas	37805	ncbigene_synonym	11	8	15
7227	Drosophila melanogaster	Invertebrates	FLU	FLU	flu	246880	ncbigene_symbol	11	8	15
7227	Drosophila melanogaster	Invertebrates	PBGD	PBGD	l(3)02640	46140	ncbigene_synonym	11	8	15
7227	Drosophila melanogaster	Invertebrates	UROD	UROD	Urod	35986	ncbigene_symbol	11	8	15
7227	Drosophila melanogaster	Invertebrates	CPO	CPO	cpo	45840	ncbigene_symbol	11	8	15
7227	Drosophila melanogaster	Invertebrates	PPO	PPO	PPO2	35910	ncbigene_synonym	11	8	15
7227	Drosophila melanogaster	Invertebrates	PPO	PPO	PPO1	37044	ncbigene_synonym	11	8	15
7227	Drosophila melanogaster	Invertebrates	PPO	PPO	Ppox	42939	ncbigene_synonym	11	8	15
7227	Drosophila melanogaster	Invertebrates	PPO	PPO	PPO3	44513	ncbigene_synonym	11	8	15
7227	Drosophila melanogaster	Invertebrates	IX	IX	ix	45881	ncbigene_symbol	11	8	15
7227	Drosophila melanogaster	Invertebrates	FC	FC	fc	248636	ncbigene_symbol	11	8	15
7227	Drosophila melanogaster	Invertebrates	FC	FC	Sh	32780	ncbigene_synonym	11	8	15
7227	Drosophila melanogaster	Invertebrates	РФВ	PB	pb	40826	ncbigene_symbol	11	8	15
7227	Drosophila melanogaster	Invertebrates	ME	ME	Me	45901	ncbigene_symbol	11	8	15
7227	Drosophila melanogaster	Invertebrates	DVR	DVR	dvr	44809	ncbigene_symbol	11	8	15
7227	Drosophila melanogaster	Invertebrates	DV	DV	dv	45286	ncbigene_symbol	11	8	15
7227	Drosophila melanogaster	Invertebrates	MV	MV	mv	38259	ncbigene_symbol	11	8	15
7227	Drosophila melanogaster	Invertebrates	POR	POR	por	32818	ncbigene_symbol	11	8	15
7227	Drosophila melanogaster	Invertebrates	CAO	CAO	mmy	33903	ncbigene_synonym	11	8	15
3702	Arabidopsis thaliana	Plants and Fungi	FLU	FLU	FLU	820628	ncbigene_symbol	8	7	14
3702	Arabidopsis thaliana	Plants and Fungi	UROS	UROS	HEMD	817195	ncbigene_synonym	8	7	14
3702	Arabidopsis thaliana	Plants and Fungi	SIRB	SIRB	SIRB	841439	ncbigene_symbol	8	7	14
3702	Arabidopsis thaliana	Plants and Fungi	CPO	CPO	LIN2	839489	ncbigene_synonym	8	7	14
3702	Arabidopsis thaliana	Plants and Fungi	PPO	PPO	TOPP2	836034	ncbigene_synonym	8	7	14
3702	Arabidopsis thaliana	Plants and Fungi	CHLD	CHLD	ALB1	837374	ncbigene_synonym	8	7	14
3702	Arabidopsis thaliana	Plants and Fungi	CHLH	CHLH	GUN5	831207	ncbigene_synonym	8	7	14
3702	Arabidopsis thaliana	Plants and Fungi	GUN4	GUN4	GUN4	825109	ncbigene_symbol	8	7	14
3702	Arabidopsis thaliana	Plants and Fungi	HY2но	HY2	HY2	820069	ncbigene_symbol	8	7	14
3702	Arabidopsis thaliana	Plants and Fungi	|CHLM	CHLM	CHLM	828611	ncbigene_symbol	8	7	14
3702	Arabidopsis thaliana	Plants and Fungi	CRD1	CRD1	CRD1	824861	ncbigene_symbol	8	7	14
3702	Arabidopsis thaliana	Plants and Fungi	POR	POR	POR	830151	ncbigene_symbol	8	7	14
3702	Arabidopsis thaliana	Plants and Fungi	CAO	CAO	CAO	819358	ncbigene_symbol	8	7	14
3702	Arabidopsis thaliana	Plants and Fungi	CAO	CAO	CH1	841029	ncbigene_synonym	8	7	14
3702	Arabidopsis thaliana	Plants and Fungi	|CHLG	CHLG	G4	824345	ncbigene_synonym	8	7	14
9606	Homo sapiens	Primates	HEMA	HEMA	F8	2157	ncbigene_synonym	6	9	13
9606	Homo sapiens	Primates	GTS	GTS	GTS	2973	ncbigene_symbol	6	9	13
9606	Homo sapiens	Primates	GSA	GSA	GNAS	2778	ncbigene_synonym	6	9	13
9606	Homo sapiens	Primates	GSA	GSA	GNAL	2774	famplex_relations	6	9	13
9606	Homo sapiens	Primates	ALAD	ALAD	ALAD	210	ncbigene_symbol	6	9	13
9606	Homo sapiens	Primates	FLU	FLU	ZMYND10	51364	ncbigene_synonym	6	9	13
9606	Homo sapiens	Primates	PBGD	PBGD	HMBS	3145	ncbigene_synonym	6	9	13
9606	Homo sapiens	Primates	UROS	UROS	UROS	7390	ncbigene_symbol	6	9	13
9606	Homo sapiens	Primates	UROD	UROD	UROD	7389	ncbigene_symbol	6	9	13
9606	Homo sapiens	Primates	CPO	CPO	CPO	130749	ncbigene_symbol	6	9	13
9606	Homo sapiens	Primates	CPO	CPO	CPOX	1371	ncbigene_synonym	6	9	13
9606	Homo sapiens	Primates	PPO	PPO	PPOX	5498	ncbigene_synonym	6	9	13
9606	Homo sapiens	Primates	РФВ	PB	SMR3B	10879	ncbigene_synonym	6	9	13
9606	Homo sapiens	Primates	CRD1	CRD1	CORD1	1319	ncbigene_synonym	6	9	13
9606	Homo sapiens	Primates	POR	POR	POR	5447	ncbigene_symbol	6	9	13
9606	Homo sapiens	Primates	POR	POR	VDAC2	7417	ncbigene_synonym	6	9	13
