organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
10090	Mus musculus	Rodents	Dhcr7	DHCR7	Dhcr7	13360	ncbigene_symbol	13	14
10090	Mus musculus	Rodents	Hmgcr	HMGCR	Hmgcr	15357	ncbigene_symbol	13	14
10090	Mus musculus	Rodents	Chga	CHGA	Chga	12652	ncbigene_symbol	13	14
10090	Mus musculus	Rodents	Sc5d	SC5D	Sc5d	235293	ncbigene_symbol	13	14
10090	Mus musculus	Rodents	Mvk	MVK	Mvk	17855	ncbigene_symbol	13	14
10090	Mus musculus	Rodents	Nsdhl	NSDHL	Nsdhl	18194	ncbigene_symbol	13	14
10090	Mus musculus	Rodents	Sc4mol	SC4MOL	Msmo1	66234	ncbigene_synonym	13	14
10090	Mus musculus	Rodents	Cyp51	CYP51	Cyp51	13121	ncbigene_symbol	13	14
10090	Mus musculus	Rodents	Pmvk	PMVK	Pmvk	68603	ncbigene_symbol	13	14
10090	Mus musculus	Rodents	Mvd	MVD	Mvd	192156	ncbigene_symbol	13	14
10090	Mus musculus	Rodents	Lss	LSS	Lss	16987	ncbigene_symbol	13	14
10090	Mus musculus	Rodents	Fdps	FDPS	Fdps	110196	ncbigene_symbol	13	14
10090	Mus musculus	Rodents	Sqle	SQLE	Sqle	20775	ncbigene_symbol	13	14
10090	Mus musculus	Rodents	Fdft1	FDFT1	Fdft1	14137	ncbigene_symbol	13	14
9606	Homo sapiens	Primates	Dhcr7	DHCR7	DHCR7	1717	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	Hmgcr	HMGCR	HMGCR	3156	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	Chga	CHGA	CHGA	1113	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	Sc5d	SC5D	SC5D	6309	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	Mvk	MVK	MVK	4598	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	Nsdhl	NSDHL	NSDHL	50814	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	Sc4mol	SC4MOL	MSMO1	6307	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	Cyp51	CYP51	CYP51A1	1595	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	Pmvk	PMVK	PMVK	10654	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	Mvd	MVD	MVD	4597	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	Lss	LSS	LSS	4047	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	Lss	LSS	LMBR1	64327	ncbigene_synonym	12	14
9606	Homo sapiens	Primates	Fdps	FDPS	FDPS	2224	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	Sqle	SQLE	SQLE	6713	ncbigene_symbol	12	14
9606	Homo sapiens	Primates	Fdft1	FDFT1	FDFT1	2222	ncbigene_symbol	12	14
