organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	NF-KB	NF-KB	NFKB1	4790	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	Bcl-2	BCL-2	BCL2	596	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	c-FLIP	C-FLIP	CFLAR	8837	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	CIAP-1	CIAP1	BIRC2	329	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	CIAP2	CIAP2	BIRC3	330	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	XIAP	XIAP	XIAP	331	ncbigene_symbol	8	15	20
9606	Homo sapiens	Primates	CyclinD1	CCND1	CCND1	595	ncbigene_symbol	8	15	20
9606	Homo sapiens	Primates	Cmyc	CMYC	MYC	4609	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	TNF	TNF	TNF	7124	ncbigene_symbol	8	15	20
9606	Homo sapiens	Primates	IL-1	IL-1	IL1B	3553	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	IL-6	IL-6	IL6	3569	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	Cox2	COX2	COX2	4513	ncbigene_symbol	8	15	20
9606	Homo sapiens	Primates	Cox2	COX2	PTGS2	5743	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	Cox2	COX2	MTCO2P12	107075310	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	MMP9	MMP9	MMP9	4318	ncbigene_symbol	8	15	20
9606	Homo sapiens	Primates	uPA	UPA	PLAU	5328	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	uPA	UPA	PRAP1	118471	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	ICAM-1	ICAM1	ICAM1	3383	ncbigene_symbol	8	15	20
9606	Homo sapiens	Primates	VEGF	VEGF	VEGFA	7422	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	VEGF	VEGF	VEGFB	7423	famplex_relations	8	15	20
9606	Homo sapiens	Primates	VEGF	VEGF	VEGFC	7424	famplex_relations	8	15	20
9606	Homo sapiens	Primates	VEGF	VEGF	VEGFD	2277	famplex_relations	8	15	20
9606	Homo sapiens	Primates	VEGF	VEGF	PGF	5228	famplex_relations	8	15	20
9606	Homo sapiens	Primates	CXCR4	CXCR4	CXCR4	7852	ncbigene_symbol	8	15	20
9606	Homo sapiens	Primates	TWIST	TWIST	TWIST1	7291	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	ELAM-1	ELAM1	SELE	6401	ncbigene_synonym	8	15	20
9606	Homo sapiens	Primates	VCAM-1	VCAM1	VCAM1	7412	ncbigene_symbol	8	15	20
