organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
10090	Mus musculus	Rodents	OH	OH	oh	18299	ncbigene_symbol	18	7
10090	Mus musculus	Rodents	Br	BR	Br	103946	ncbigene_symbol	18	7
10090	Mus musculus	Rodents	OCH,Br	OCH	Och	109546	ncbigene_symbol	18	7
10090	Mus musculus	Rodents	OCH,	OCH	Och	109546	ncbigene_symbol	18	7
10090	Mus musculus	Rodents	-H20	H20	H20	109807	ncbigene_symbol	18	7
10090	Mus musculus	Rodents	-H20	H20	H20	109807	ncbigene_synonym	18	7
10090	Mus musculus	Rodents	(H-8	H8	H8	109756	ncbigene_symbol	18	7
10090	Mus musculus	Rodents	(H-8	H8	H8	109756	ncbigene_synonym	18	7
10090	Mus musculus	Rodents	(H-8/9-OH)	H8	H8	109756	ncbigene_symbol	18	7
10090	Mus musculus	Rodents	(H-8/9-OH)	H8	H8	109756	ncbigene_synonym	18	7
10090	Mus musculus	Rodents	Aldol	ALDO1	Aldoa	11674	ncbigene_synonym	18	7
10090	Mus musculus	Rodents	(H-2/7-OH)	H2	H2	111364	ncbigene_symbol	18	7
10090	Mus musculus	Rodents	(H-2/7-OH)	H2	H2	111364	ncbigene_synonym	18	7
10090	Mus musculus	Rodents	(H-2	H2	H2	111364	ncbigene_symbol	18	7
10090	Mus musculus	Rodents	(H-2	H2	H2	111364	ncbigene_synonym	18	7
