organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	БНТ	HT	HT	140805	ncbigene_symbol	3	12	9
9606	Homo sapiens	Primates	PKA	PKA	PRKAR1A	5573	famplex_relations	3	12	9
9606	Homo sapiens	Primates	PKA	PKA	PRKAR1B	5575	famplex_relations	3	12	9
9606	Homo sapiens	Primates	PKA	PKA	PRKAR2A	5576	famplex_relations	3	12	9
9606	Homo sapiens	Primates	PKA	PKA	PRKAR2B	5577	famplex_relations	3	12	9
9606	Homo sapiens	Primates	PKA	PKA	PRKACA	5566	famplex_relations	3	12	9
9606	Homo sapiens	Primates	PKA	PKA	PRKACB	5567	famplex_relations	3	12	9
9606	Homo sapiens	Primates	PKA	PKA	PRKACG	5568	famplex_relations	3	12	9
9606	Homo sapiens	Primates	ERK	ERK	EPHB2	2048	ncbigene_synonym	3	12	9
9606	Homo sapiens	Primates	ERK	ERK	MAPK1	5594	ncbigene_synonym	3	12	9
9606	Homo sapiens	Primates	ERK	ERK	MAPK3	5595	famplex_relations	3	12	9
9606	Homo sapiens	Primates	MKP1	MKP1	DUSP1	1843	ncbigene_synonym	3	12	9
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK11	5600	famplex_relations	3	12	9
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK12	6300	famplex_relations	3	12	9
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK13	5603	famplex_relations	3	12	9
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK14	1432	famplex_relations	3	12	9
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK8	5599	famplex_relations	3	12	9
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK9	5601	famplex_relations	3	12	9
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK10	5602	famplex_relations	3	12	9
9606	Homo sapiens	Primates	p38	P38	CRK	1398	ncbigene_synonym	3	12	9
9606	Homo sapiens	Primates	p38	P38	AIMP2	7965	ncbigene_synonym	3	12	9
9606	Homo sapiens	Primates	p38	P38	GRAP2	9402	ncbigene_synonym	3	12	9
9606	Homo sapiens	Primates	p38	P38	AHSA1	10598	ncbigene_synonym	3	12	9
9606	Homo sapiens	Primates	p38	P38	POLDIP2	26073	ncbigene_synonym	3	12	9
9606	Homo sapiens	Primates	CREB1	CREB1	CREB1	1385	ncbigene_symbol	3	12	9
9606	Homo sapiens	Primates	CREB2	CREB2	ATF4	468	ncbigene_synonym	3	12	9
9606	Homo sapiens	Primates	CREB2	CREB2	ATF2	1386	ncbigene_synonym	3	12	9
9606	Homo sapiens	Primates	EBP	EBP	EBP	10682	ncbigene_symbol	3	12	9
9606	Homo sapiens	Primates	EBP	EBP	GLB1	2720	ncbigene_synonym	3	12	9
9606	Homo sapiens	Primates	EBP	EBP	SH3D19	152503	ncbigene_synonym	3	12	9
