organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
10090	Mus musculus	Rodents	OH	OH	oh	18299	ncbigene_symbol	4	NA	4
10090	Mus musculus	Rodents	a.R-	AR	Ar	11835	ncbigene_symbol	4	NA	4
10090	Mus musculus	Rodents	R;=H,C	RH	rh	19742	ncbigene_symbol	4	NA	4
10090	Mus musculus	Rodents	H,C	HC	Hc	15139	ncbigene_symbol	4	NA	4
7227	Drosophila melanogaster	Invertebrates	orO,	ORO	oro	44378	ncbigene_symbol	6	NA	6
7227	Drosophila melanogaster	Invertebrates	SH	SH	Sh	32780	ncbigene_symbol	6	NA	6
7227	Drosophila melanogaster	Invertebrates	a.R-	AR	ar	44503	ncbigene_symbol	6	NA	6
7227	Drosophila melanogaster	Invertebrates	(M+H]*	MH	mh	32480	ncbigene_symbol	6	NA	6
7227	Drosophila melanogaster	Invertebrates	R;=H,C	RC	rc	5656968	ncbigene_symbol	6	NA	6
7227	Drosophila melanogaster	Invertebrates	R;=H,C	RH	rh	252528	ncbigene_symbol	6	NA	6
