word	symbol	source	hgnc_symbol	entrez
p53	p53	hgnc_alias_symbol	TP53	7157
Nrf2/KEAP1	KEAP1	hgnc_symbol	KEAP1	9817
TRAIL	TRAIL	hgnc_alias_symbol	TNFSF10	8743
MST1/2	MST1	hgnc_symbol	MST1	4485
MST1/2	MST2	hgnc_alias_symbol	STK3	6788
FADD	FADD	hgnc_symbol	FADD	8772
p53	p53	hgnc_alias_symbol	TP53	7157
Cul3	CUL3	hgnc_symbol	CUL3	8452
KEAP1	KEAP1	hgnc_symbol	KEAP1	9817
LATS1/2P	LATS1	hgnc_symbol	LATS1	9113
LATS1/2	LATS1	hgnc_symbol	LATS1	9113
LATS1/2	LATS2	hgnc_symbol	LATS2	26524
YAP/TAZ	TAZ	hgnc_symbol	TAZ	6901
YAP/TAZ	YAP	hgnc_alias_symbol	YY1AP1	55249
YAP/TAZ	TAZ	hgnc_symbol	TAZ	6901
YAP/TAZ	YAP	hgnc_alias_symbol	YY1AP1	55249
activeYAP/TAZ	TAZ	hgnc_symbol	TAZ	6901
MDM-2	MDM2	hgnc_symbol	MDM2	4193
YAP/TAZ	TAZ	hgnc_symbol	TAZ	6901
YAP/TAZ	YAP	hgnc_alias_symbol	YY1AP1	55249
