word	symbol	source	hgnc_symbol	entrez
BMP/TGF-B	BMP	bioentities_symbol	BMP3	651
BMP/TGF-B	BMP	bioentities_symbol	BMP1	649
BMP/TGF-B	BMP	bioentities_symbol	BMP10	27302
BMP/TGF-B	BMP	bioentities_symbol	BMP2	650
BMP/TGF-B	BMP	bioentities_symbol	BMP4	652
Smad4	SMAD4	hgnc_symbol	SMAD4	4089
BMP/TGF-B	BMP	bioentities_symbol	BMP5	653
BMP/TGF-B	BMP	bioentities_symbol	BMP6	654
BMP/TGF-B	BMP	bioentities_symbol	GDF6	392255
MSC	MSC	hgnc_symbol	MSC	9242
BMP/TGF-B	BMP	bioentities_symbol	GDF2	2658
Sox9/Runx2/Osterix	osterix	hgnc_alias_symbol	SP7	121340
BMP/TGF-B	BMP	bioentities_symbol	BMP8A	353500
Smads	SMAD	bioentities_symbol	SMAD1	4086
Sox9/Runx2/Osterix	SOX9	hgnc_symbol	SOX9	6662
BMP/TGF-B	BMP	bioentities_symbol	BMP8B	656
Smads	SMAD	bioentities_symbol	SMAD5	4090
BMP/TGF-B	BMP	bioentities_symbol	BMP15	9210
BMP/TGF-B	BMP	bioentities_symbol	BMP7	655
BMP/TGF-B	BMP	bioentities_symbol	GDF1	2657
BMP/TGF-B	TGFB	bioentities_symbol	TGFB1	7040
BMP/TGF-B	TGFB	bioentities_symbol	TGFB2	7042
BMP/TGF-B	TGFB	bioentities_symbol	TGFB3	7043
Smads	SMAD	bioentities_symbol	SMAD6	4091
Smads	SMAD	bioentities_symbol	SMAD7	4092
BMP/TGF-B	BMP	bioentities_symbol	GDF5	8200
Smads	SMAD	bioentities_symbol	SMAD3	4088
BMP/TGF-B	BMP	bioentities_symbol	GDF3	9573
Sox9/Runx2/Osterix	RUNX2	hgnc_symbol	RUNX2	860
Smads	SMAD	bioentities_symbol	SMAD9	4093
Smads	SMAD	bioentities_symbol	SMAD4	4089
Smads	SMAD	bioentities_symbol	SMAD2	4087
BMP/TGF-B	BMP	bioentities_symbol	GDF7	151449
