word	symbol	source	hgnc_symbol	entrez
НСС	HCC	hgnc_alias_symbol	FAM126A	84668
HSC	HSC	hgnc_prev_symbol	FUT1	2523
PDGF	PDGF	bioentities_symbol	PDGFB	5155
PDGF	PDGF	bioentities_symbol	PDGFA	5154
PDGF	PDGF	bioentities_symbol	PDGFC	56034
PDGF	PDGF	bioentities_symbol	PDGFD	80310
МЕТ	MET	hgnc_symbol	MET	4233
HGF1	HGFL	hgnc_alias_symbol	PIK3IP1	113791
HGF	HGF	hgnc_symbol	HGF	3082
STMN1	STMN1	hgnc_symbol	STMN1	3925
МЕT	MET	hgnc_symbol	MET	4233
МЕТ	MET	hgnc_symbol	MET	4233
HGF1	HGFL	hgnc_alias_symbol	PIK3IP1	113791
HGF	HGF	hgnc_symbol	HGF	3082
HCC	HCC	hgnc_alias_symbol	FAM126A	84668
HSC	HSC	hgnc_prev_symbol	FUT1	2523
