word	symbol	source	hgnc_symbol	entrez
JAK/STAT	STAT	bioentities_symbol	STAT1	6772
LPS,rotenone,ATP,Aß,MPTP,	LPS	hgnc_prev_symbol	IRF6	3664
JAK/STAT	STAT	bioentities_symbol	STAT4	6775
NF-KB	NF-kappaB	hgnc_alias_symbol	NFKB1	4790
stress,ischemia,TBI,SAH,etc.	SAH	hgnc_prev_symbol	ACSM3	6296
JAK/STAT	STAT	bioentities_symbol	STAT2	6773
JAK/STAT	JAK	bioentities_symbol	JAK3	3718
JAK/STAT	JAK	bioentities_symbol	TYK2	7297
JAK/STAT	STAT	bioentities_symbol	STAT6	6778
JAK/STAT	STAT	bioentities_symbol	STAT5B	6777
JAK/STAT	STAT	bioentities_symbol	STAT5A	6776
LPS,rotenone,ATP,Aß,MPTP,	ASS	hgnc_prev_symbol	ASS1	445
JAK/STAT	STAT	bioentities_symbol	STAT3	6774
JAK/STAT	JAK	bioentities_symbol	JAK2	3717
JAK/STAT	JAK	bioentities_symbol	JAK1	3716
