word	symbol	source	hgnc_symbol	entrez
PTP4A1	PTP4A1	hgnc_symbol	PTP4A1	7803
NRIP1	NRIP1	hgnc_symbol	NRIP1	8204
PTP4A1	PTP4A1	hgnc_symbol	PTP4A1	7803
pl15	PI15	hgnc_symbol	PI15	51050
GAP	GAP	hgnc_alias_symbol	RASA1	5921
PTP4A1	PTP4A1	hgnc_symbol	PTP4A1	7803
AP-1	AP1	bioentities_symbol	FOS	2353
AP-1	AP1	bioentities_symbol	FOSB	2354
AP-1	AP1	bioentities_symbol	FOSL2	2355
AP-1	AP1	bioentities_symbol	JUN	3725
AP-1	AP1	bioentities_symbol	JUNB	3726
AP-1	AP1	bioentities_symbol	FOSL1	8061
AP-1	AP1	bioentities_symbol	JUND	3727
SP1	SP1	hgnc_symbol	SP1	6667
MMP2	MMP2	hgnc_symbol	MMP2	4313
pl15	PI15	hgnc_symbol	PI15	51050
GAP	GAP	hgnc_alias_symbol	RASA1	5921
MMP9	MMP9	hgnc_symbol	MMP9	4318
ERK1/2	ERK1	hgnc_alias_symbol	MAPK3	5595
ERK1/2	ERK2	hgnc_alias_symbol	MAPK1	5594
MMP2	MMP2	hgnc_symbol	MMP2	4313
MMP9	MMP9	hgnc_symbol	MMP9	4318
