word	symbol	source	hgnc_symbol	entrez
RBP4	RBP4	hgnc_symbol	RBP4	5950
STRA6	STRA6	hgnc_symbol	STRA6	64220
LRAT	LRAT	hgnc_symbol	LRAT	9227
CRBP1	CRBP1	hgnc_alias_symbol	RBP1	5947
RDH/ADH	ADH	bioentities_symbol	ADH1C	126
RDH/ADH	ADH	bioentities_symbol	ADH6	130
RDH/ADH	ADH	bioentities_symbol	ADH1A	124
RDH/ADH	ADH	bioentities_symbol	ADH1B	125
RDH/ADH	ADH	bioentities_symbol	ADH4	127
RDH/ADH	ADH	bioentities_symbol	ADH5	128
RDH/ADH	ADH	bioentities_symbol	ADH7	131
RDH/ADH	ADH	bioentities_symbol	ADHFE1	137872
SDR	SDR	hgnc_alias_symbol	CAVIN2	8436
CYP26	CYP26	hgnc_alias_symbol	CYP26A1	1592
CRABP2	CRABP2	hgnc_symbol	CRABP2	1382
RAR	RAR	bioentities_symbol	RARA	5914
RAR	RAR	bioentities_symbol	RARB	5915
RAR	RAR	bioentities_symbol	RARG	5916
RXR	RXR	bioentities_symbol	RXRB	6257
RXR	RXR	bioentities_symbol	RXRG	6258
RXR	RXR	bioentities_symbol	RXRA	6256
