word	symbol	source	hgnc_symbol	entrez
TNFR1	TNFR1	hgnc_prev_symbol	TNFRSF1A	7132
NOX2	NOX2	hgnc_alias_symbol	CYBB	1536
FADD	FADD	hgnc_symbol	FADD	8772
ERK1/	ERK1	hgnc_alias_symbol	MAPK3	5595
ASK1	ASK1	hgnc_alias_symbol	MAP3K5	4217
ERK2	ERK2	hgnc_alias_symbol	MAPK1	5594
JNK	JNK	bioentities_symbol	MAPK8	5599
JNK	JNK	bioentities_symbol	MAPK9	5601
JNK	JNK	bioentities_symbol	MAPK10	5602
Bcl-2	Bcl-2	hgnc_alias_symbol	BCL2	596
ATG5/ATG7	ATG7	hgnc_symbol	ATG7	10533
ATG5/ATG7	ATG5	hgnc_symbol	ATG5	9474
ERK/JNK/P38	ERK	bioentities_symbol	MAPK3	5595
ERK/JNK/P38	ERK	bioentities_symbol	MAPK1	5594
ERK/JNK/P38	JNK	bioentities_symbol	MAPK8	5599
ERK/JNK/P38	JNK	bioentities_symbol	MAPK9	5601
ERK/JNK/P38	JNK	bioentities_symbol	MAPK10	5602
BAX	BAX	hgnc_symbol	BAX	581
BAX	BAX	hgnc_symbol	BAX	581
BAX	BAX	hgnc_symbol	BAX	581
PUMA/NOXA	PUMA	hgnc_alias_symbol	BBC3	27113
