word	symbol	source	hgnc_symbol	entrez
VEGF	VEGF	bioentities_symbol	VEGFD	2277
VEGF	VEGF	bioentities_symbol	VEGFB	7423
VEGF	VEGF	bioentities_symbol	PGF	5228
VEGF	VEGF	bioentities_symbol	VEGFA	7422
VEGF	VEGF	bioentities_symbol	VEGFC	7424
VEGFR2	VEGFR2	hgnc_alias_symbol	KDR	3791
VEGFR2	VEGFR2	hgnc_alias_symbol	KDR	3791
DI14	DLL4	hgnc_symbol	DLL4	54567
Notch	Notch	bioentities_symbol	NOTCH2	4853
Notch	Notch	bioentities_symbol	NOTCH4	4855
Notch	Notch	bioentities_symbol	NOTCH1	4851
Notch	Notch	bioentities_symbol	NOTCH3	4854
VEGFR2	VEGFR2	hgnc_alias_symbol	KDR	3791
