word	symbol	source	hgnc_symbol	entrez
RBX1	RBX1	hgnc_symbol	RBX1	9978
RBX1	RBX1	hgnc_symbol	RBX1	9978
Cul3	CUL3	hgnc_symbol	CUL3	8452
RBX1	RBX1	hgnc_symbol	RBX1	9978
Cul3	CUL3	hgnc_symbol	CUL3	8452
Keap1	KEAP1	hgnc_symbol	KEAP1	9817
Cul3	CUL3	hgnc_symbol	CUL3	8452
Кeap1	KEAP1	hgnc_symbol	KEAP1	9817
Keap1	KEAP1	hgnc_symbol	KEAP1	9817
Кeap1	KEAP1	hgnc_symbol	KEAP1	9817
Keap1	KEAP1	hgnc_symbol	KEAP1	9817
Keap1	KEAP1	hgnc_symbol	KEAP1	9817
HO-1	HO-1	hgnc_alias_symbol	HMOX1	3162
NF-KB	NFKB	bioentities_symbol	NFKB1	4790
NF-KB	NFKB	bioentities_symbol	NFKB2	4791
NF-KB	NFKB	bioentities_symbol	REL	5966
NF-KB	NFKB	bioentities_symbol	RELA	5970
NF-KB	NFKB	bioentities_symbol	RELB	5971
NQ01	NQO1	hgnc_symbol	NQO1	1728
GCLM	GCLM	hgnc_symbol	GCLM	2730
GCLC	GCLC	hgnc_symbol	GCLC	2729
