word	symbol	source	hgnc_symbol	entrez
Ap-C	APC	hgnc_symbol	APC	324
PGAR	PGAR	hgnc_alias_symbol	ANGPTL4	51129
aP2	AP-2	hgnc_alias_symbol	TFAP2A	7020
RXR	RXR	bioentities_symbol	RXRG	6258
ICYPSBL||CYP27	CYP27	hgnc_prev_symbol	CYP27A1	1593
MMP-1	MMP1	hgnc_symbol	MMP1	4312
PEPCK	PEPCK	hgnc_alias_symbol	PCK2	5106
ACO	ACO	hgnc_alias_symbol	KLK15	55554
MCAD	MCAD	hgnc_alias_symbol	ACADM	34
FATP	FATP	hgnc_alias_symbol	SLC27A1	376497
RXR	RXR	bioentities_symbol	RXRA	6256
UBC	UBC	hgnc_symbol	UBC	7316
ACBP	ACBP	hgnc_alias_symbol	DBI	1622
LPL	LPL	hgnc_symbol	LPL	4023
AQP7	AQP7	hgnc_symbol	AQP7	364
ILK	ILK	hgnc_symbol	ILK	3611
LCAD	L-CAD	hgnc_alias_symbol	CALD1	800
PLTP	PLTP	hgnc_symbol	PLTP	5360
PPAR	PPAR	bioentities_symbol	PPARA	5465
CPT-1	CPT1	hgnc_alias_symbol	CHPT1	56994
RXR	RXR	bioentities_symbol	RXRB	6257
PPAR	PPAR	bioentities_symbol	PPARG	5468
PPARA	PPARA	hgnc_symbol	PPARA	5465
FABP3	FABP3	hgnc_symbol	FABP3	2170
UCP-1	UCP1	hgnc_symbol	UCP1	7350
PPAR	PPAR	bioentities_symbol	PPARD	5467
FABP1	FABP1	hgnc_symbol	FABP1	2168
CPT-2	CPT2	hgnc_symbol	CPT2	1376
