word	symbol	source	hgnc_symbol	entrez
TGF-B	TGFB	bioentities_symbol	TGFB1	7040
TGF-B	TGFB	bioentities_symbol	TGFB2	7042
TGF-B	TGFB	bioentities_symbol	TGFB3	7043
TGFBR2	TGFBR2	hgnc_symbol	TGFBR2	7048
TGFBR1	TGFBR1	hgnc_symbol	TGFBR1	7046
TGFBR1	TGFBR1	hgnc_symbol	TGFBR1	7046
SMAD2	SMAD2	hgnc_symbol	SMAD2	4087
SMAD2	SMAD2	hgnc_symbol	SMAD2	4087
SMAD4	SMAD4	hgnc_symbol	SMAD4	4089
SMAD3	SMAD3	hgnc_symbol	SMAD3	4088
SMAD3	SMAD3	hgnc_symbol	SMAD3	4088
МАРК	MAPK	bioentities_symbol	MAPK14	1432
МАРК	MAPK	bioentities_symbol	MAPK3	5595
МАРК	MAPK	bioentities_symbol	MAPK8	5599
МАРК	MAPK	bioentities_symbol	MAPK11	5600
МАРК	MAPK	bioentities_symbol	MAPK13	5603
МАРК	MAPK	bioentities_symbol	MAPK12	6300
МАРК	MAPK	bioentities_symbol	MAPK1	5594
МАРК	MAPK	bioentities_symbol	MAPK9	5601
МАРК	MAPK	bioentities_symbol	MAPK10	5602
МАРК	MAK	hgnc_symbol	MAK	4117
CCN2	CCN2	hgnc_alias_symbol	CTGF	1490
TGFBR1	TGFBR1	hgnc_symbol	TGFBR1	7046
TGFBR1	TGFBR1	hgnc_symbol	TGFBR1	7046
TGFBR2	TGFBR2	hgnc_symbol	TGFBR2	7048
TGF-B	TGFB	bioentities_symbol	TGFB1	7040
TGF-B	TGFB	bioentities_symbol	TGFB2	7042
TGF-B	TGFB	bioentities_symbol	TGFB3	7043
