word	symbol	source	hgnc_symbol	entrez
AKT	AKT	bioentities_symbol	AKT3	10000
Hsp90,-Hsp90/IKK,	IKK	bioentities_symbol	IKBKB	3551
AKT	AKT	bioentities_symbol	AKT2	208
Hsp90,-Hsp90/IKK,	IKK	bioentities_symbol	CHUK	1147
Hsp90,-Hsp90/IKK,	IKK	bioentities_symbol	IKBKG	8517
Hsp90,-Hsp90/IKK,	HSP90	bioentities_symbol	HSP90B1	7184
Hsp90,-Hsp90/IKK,	HSP90	bioentities_symbol	HSP90AB1	3326
Hsp90,-Hsp90/IKK,	Hsp90	hgnc_alias_symbol	HSP90AA1	3320
AKT	AKT	bioentities_symbol	AKT1	207
Hsp90,-Hsp90/IKK,	HSP90	bioentities_symbol	TRAP1	10131
