word	symbol	source	hgnc_symbol	entrez
IL-6	IL-6	hgnc_alias_symbol	IL6	3569
IL-16	IL-16	hgnc_alias_symbol	IL16	3603
TNF-a	TNFA	hgnc_prev_symbol	TNF	7124
AMPK	AMPK	bioentities_symbol	PRKAG2	51422
AMPK	AMPK	bioentities_symbol	PRKAA1	5562
AMPK	AMPK	bioentities_symbol	PRKAA2	5563
AMPK	AMPK	bioentities_symbol	PRKAB1	5564
AMPK	AMPK	bioentities_symbol	PRKAB2	5565
AMPK	AMPK	bioentities_symbol	PRKAG1	5571
AMPK	AMPK	bioentities_symbol	PRKAG3	53632
Bcl-2	Bcl-2	hgnc_alias_symbol	BCL2	596
Вах	BAX	hgnc_symbol	BAX	581
PPAR-a	PPARA	hgnc_symbol	PPARA	5465
