word	symbol	source	hgnc_symbol	entrez
p38,JNK	JNK	bioentities_symbol	MAPK10	5602
MMP-9	MMP9	hgnc_symbol	MMP9	4318
Caspase	Caspase	bioentities_symbol	CASP5	838
Caspase	Caspase	bioentities_symbol	CASP4	837
Caspase	Caspase	bioentities_symbol	CASP14	23581
Caspase	Caspase	bioentities_symbol	CASP3	836
p38,JNK	JNK	bioentities_symbol	MAPK9	5601
p38,JNK	JNK	bioentities_symbol	MAPK8	5599
Caspase	Caspase	bioentities_symbol	CASP1	834
Caspase	Caspase	bioentities_symbol	CASP2	835
Caspase	Caspase	bioentities_symbol	CASP7	840
Caspase	Caspase	bioentities_symbol	CASP8	841
p38,JNK	p38	bioentities_symbol	MAPK14	1432
Caspase	Caspase	bioentities_symbol	CASP6	839
MMP-1,	MMP1	hgnc_symbol	MMP1	4312
MMP-3,	MMP3	hgnc_symbol	MMP3	4314
Caspase	Caspase	bioentities_symbol	CASP12	100506742
Caspase	Caspase	bioentities_symbol	CASP9	842
p38,JNK	p38	bioentities_symbol	MAPK11	5600
p38,JNK	p38	bioentities_symbol	MAPK13	5603
p38,JNK	p38	bioentities_symbol	MAPK12	6300
CAT	CAT	hgnc_symbol	CAT	847
SOD	SOD	bioentities_symbol	SOD3	6649
SOD	SOD	bioentities_symbol	SOD2	6648
Caspase	Caspase	bioentities_symbol	CASP10	843
SOD	SOD	bioentities_symbol	SOD1	6647
