word	symbol	source	hgnc_symbol	entrez
CA1	CA1	hgnc_symbol	CA1	759
CA3	CA3	hgnc_symbol	CA3	761
CA1	CA1	hgnc_symbol	CA1	759
САЗ	CA3	hgnc_symbol	CA3	761
St.2.	ST2	hgnc_alias_symbol	IL1RL1	9173
Glut	GLUT	hgnc_prev_symbol	SLC2A1	6513
Glut	GLUT	hgnc_prev_symbol	SLC2A1	6513
HES	HES	bioentities_symbol	HES1	3280
HES	HES	bioentities_symbol	HES4	57801
HES	HES	bioentities_symbol	HES2	54626
HES	HES	bioentities_symbol	HES6	55502
HES	HES	bioentities_symbol	HES7	84667
HES	HES	bioentities_symbol	HES5	388585
HES	HES	bioentities_symbol	HES3	390992
