word	symbol	source	hgnc_symbol	entrez
SGLT2	SGLT2	hgnc_prev_symbol	SLC5A2	6524
NHE	NHE	hgnc_alias_symbol	SLC9C1	285335
NCX	NCX	hgnc_alias_symbol	TLX2	3196
CAMKII	CAMK2	hgnc_alias_symbol	CAMK2B	816
SGLT2	SGLT2	hgnc_prev_symbol	SLC5A2	6524
SGLT2	SGLT2	hgnc_prev_symbol	SLC5A2	6524
AMPK	AMPK	bioentities_symbol	PRKAG2	51422
AMPK	AMPK	bioentities_symbol	PRKAA1	5562
AMPK	AMPK	bioentities_symbol	PRKAA2	5563
AMPK	AMPK	bioentities_symbol	PRKAB1	5564
AMPK	AMPK	bioentities_symbol	PRKAB2	5565
AMPK	AMPK	bioentities_symbol	PRKAG1	5571
AMPK	AMPK	bioentities_symbol	PRKAG3	53632
Mfn1/Mfn2	MFN1	hgnc_symbol	MFN1	55669
Mfn1/Mfn2	MFN2	hgnc_symbol	MFN2	9927
Tfam	TFAM	hgnc_symbol	TFAM	7019
NRF-1	NRF1	hgnc_symbol	NRF1	4899
PGC1A	PGC1A	hgnc_alias_symbol	PPARGC1A	10891
Fis1	Fis1	hgnc_alias_symbol	FIS1	51024
