word	symbol	source	hgnc_symbol	entrez
NFKB	NFKB	bioentities_symbol	RELB	5971
PKA	PKA	bioentities_symbol	PRKACA	5566
NFKB	NFKB	bioentities_symbol	RELA	5970
PKA	PKA	bioentities_symbol	PRKACG	5568
NFKB	NFKB	bioentities_symbol	NFKB2	4791
PKA	PKA	bioentities_symbol	PRKACB	5567
RANKL	RANKL	hgnc_alias_symbol	TNFSF11	8600
RANK	RANK	hgnc_alias_symbol	TNFRSF11A	8792
ERK	ERK	bioentities_symbol	MAPK3	5595
NFKB	NFKB	bioentities_symbol	REL	5966
TRAF6	TRAF6	hgnc_symbol	TRAF6	7189
PKA	PKA	bioentities_symbol	PRKAR1A	5573
PKA	PKA	bioentities_symbol	PRKAR1B	5575
TAK1	TAK1	hgnc_alias_symbol	NR2C2	7182
NFKB	NFKB	bioentities_symbol	NFKB1	4790
PKA	PKA	bioentities_symbol	PRKAR2B	5577
ERK	ERK	bioentities_symbol	MAPK1	5594
PKA	PKA	bioentities_symbol	PRKAR2A	5576
