word	symbol	source	hgnc_symbol	entrez
IL-1R1	IL1R1	hgnc_symbol	IL1R1	3554
IL1RAP	IL1RAP	hgnc_symbol	IL1RAP	3556
IL-1Ra	IL1RA	hgnc_alias_symbol	IL1RN	3557
MYD88	MYD88	hgnc_symbol	MYD88	4615
RAK1/24	RAK1	hgnc_alias_symbol	RNASE9	390443
TRAF6	TRAF6	hgnc_symbol	TRAF6	7189
IL-1B	IL-1B	hgnc_alias_symbol	IL1B	3553
IL-1B	IL-1B	hgnc_alias_symbol	IL1B	3553
IL-1R2	IL1R2	hgnc_symbol	IL1R2	7850
IL-1B	IL-1B	hgnc_alias_symbol	IL1B	3553
IL-1a|	IL-1A	hgnc_alias_symbol	IL1A	3552
IL-1a	IL-1A	hgnc_alias_symbol	IL1A	3552
