word	symbol	source	hgnc_symbol	entrez
JAK/STATY	JAK	bioentities_symbol	TYK2	7297
KLF10	KLF10	hgnc_symbol	KLF10	7071
MET	MET	hgnc_symbol	MET	4233
ORF	ORF	hgnc_alias_symbol	ATP6AP1	537
AC	AC	bioentities_symbol	ADCY2	108
AC	AC	bioentities_symbol	ADCY1	107
AC	AC	bioentities_symbol	ADCY3	109
AC	AC	bioentities_symbol	ADCY5	111
AC	AC	bioentities_symbol	ADCY6	112
AC	AC	bioentities_symbol	ADCY10	55811
APC	APC	hgnc_symbol	APC	324
E2F1	E2F1	hgnc_symbol	E2F1	1869
AC	AC	bioentities_symbol	ADCY4	196883
JAK/STATY	JAK	bioentities_symbol	JAK1	3716
JAK/STATY	JAK	bioentities_symbol	JAK2	3717
JAK/STATY	JAK	bioentities_symbol	JAK3	3718
FOXP3	FOXP3	hgnc_symbol	FOXP3	50943
AC	AC	bioentities_symbol	ADCY9	115
TyrRS	tyrRS	hgnc_alias_symbol	YARS	8565
PCAF	P/CAF	hgnc_alias_symbol	KAT2B	8850
AC	AC	bioentities_symbol	ADCY7	113
AC	AC	bioentities_symbol	ADCY8	114
Sirt1	SIRT1	hgnc_symbol	SIRT1	23411
