word	symbol	source	hgnc_symbol	entrez
AGFG2	AGFG2	hgnc_symbol	AGFG2	3268
HAUS8	HAUS8	hgnc_symbol	HAUS8	93323
ČIDEB	CIDEB	hgnc_symbol	CIDEB	27141
RHOU	RHOU	hgnc_symbol	RHOU	58480
Ccbe1	CCBE1	hgnc_symbol	CCBE1	147372
CHRNA4	CHRNA4	hgnc_symbol	CHRNA4	1137
MUC6	MUC6	hgnc_symbol	MUC6	4588
GMPR	GMPR	hgnc_symbol	GMPR	2766
KAAG1	KAAG1	hgnc_symbol	KAAG1	353219
ARL10	ARL10	hgnc_symbol	ARL10	285598
LBX2	LBX2	hgnc_symbol	LBX2	85474
FIBIN	FIBIN	hgnc_symbol	FIBIN	387758
GPR37L1	GPR37L1	hgnc_symbol	GPR37L1	9283
GRM3	GRM3	hgnc_symbol	GRM3	2913
TFRC	TFRC	hgnc_symbol	TFRC	7037
WDR26	WDR26	hgnc_symbol	WDR26	80232
ZNF117	ZNF117	hgnc_symbol	ZNF117	51351
