word	symbol	source	hgnc_symbol	entrez
PolI	POLI	hgnc_symbol	POLI	11201
TCOF1	TCOF1	hgnc_symbol	TCOF1	6949
NOP56	NOP56	hgnc_symbol	NOP56	10528
NOP58	NOP58	hgnc_symbol	NOP58	51602
SNU13	SNU13	hgnc_symbol	SNU13	4809
NHP2	NHP2	hgnc_symbol	NHP2	55651
DKC1	DKC1	hgnc_symbol	DKC1	1736
GAR1	GAR1	hgnc_symbol	GAR1	54433
Nop10	NOP10	hgnc_symbol	NOP10	55505
UTP24	UTP24	hgnc_alias_symbol	FCF1	51077
UTP22	UTP22	hgnc_alias_symbol	NOL6	65083
Rp7	RP7	hgnc_prev_symbol	PRPH2	5961
UTP15	UTP15	hgnc_symbol	UTP15	84135
UTP10	UTP10	hgnc_alias_symbol	HEATR1	55127
UTP4	UTP4	hgnc_symbol	UTP4	84916
EMG1	EMG1	hgnc_symbol	EMG1	10436
UTP13	UTP13	hgnc_alias_symbol	TBL3	10607
UTP18	UTP18	hgnc_symbol	UTP18	51096
UTP21	UTP21	hgnc_alias_symbol	WDR36	134430
Bms1	BMS1	hgnc_symbol	BMS1	9790
UTP6	UTP6	hgnc_symbol	UTP6	55813
PWP2	PWP2	hgnc_symbol	PWP2	5822
Rell	RE2	hgnc_alias_symbol	GPR161	23432
MPP10	MPP10	hgnc_alias_symbol	MPHOSPH10	10199
MPP10	MPP10	hgnc_alias_symbol	MPHOSPH10	10199
Imp3	IMP3	hgnc_symbol	IMP3	55272
Imp4	IMP4	hgnc_symbol	IMP4	92856
Mrp	MRP	hgnc_alias_symbol	WLS	79971
Nogl	NOG1	hgnc_alias_symbol	GTPBP4	23560
Real	Rea1	hgnc_alias_symbol	MDN1	23195
Nob1	NOB1	hgnc_symbol	NOB1	28987
Ran	RAN	hgnc_symbol	RAN	5901
Тар	TAP	bioentities_symbol	TAP1	6890
Тар	TAP	bioentities_symbol	TAP2	6891
Тар	TAP	bioentities_symbol	ABCB9	23457
CRM1	CRM1	hgnc_alias_symbol	XPO1	7514
NMD3	NMD3	hgnc_symbol	NMD3	51068
LSG1	LSG1	hgnc_symbol	LSG1	55341
Drgl	DRG1	hgnc_symbol	DRG1	4733
Rial	RIA1	hgnc_alias_symbol	EFL1	79631
