word	symbol	source	hgnc_symbol	entrez
ERK1/2	ERK2	hgnc_alias_symbol	MAPK1	5594
AKT	AKT	bioentities_symbol	AKT3	10000
AKT	AKT	bioentities_symbol	AKT1	207
FOXO	FOXO	bioentities_symbol	FOXO3	2309
MEK1/2	MEK2	hgnc_alias_symbol	MAP2K2	5605
MTOR	MTOR	hgnc_symbol	MTOR	2475
FOXO	FOXO	bioentities_symbol	FOXO4	4303
MEK1/2	MEK1	hgnc_alias_symbol	MAP2K1	5604
FOXO	FOXO	bioentities_symbol	FOXO1	2308
RAS	RAS	bioentities_symbol	NRAS	4893
Mut,	MUT	hgnc_symbol	MUT	4594
PIK3CA	PIK3CA	hgnc_symbol	PIK3CA	5290
AKT	AKT	bioentities_symbol	AKT2	208
ERK1/2	ERK1	hgnc_alias_symbol	MAPK3	5595
RAS	RAS	bioentities_symbol	KRAS	3845
FOXO	FOXO	bioentities_symbol	FOXO6	100132074
RAS	RAS	bioentities_symbol	HRAS	3265
