word	symbol	source	hgnc_symbol	entrez
Phospholemman/FXYD1	FXYD1	hgnc_symbol	FXYD1	5348
PKA	PKA	bioentities_symbol	PRKACG	5568
PKA	PKA	bioentities_symbol	PRKAR2A	5576
channel/RYR1	RYR1	hgnc_symbol	RYR1	6261
PKA	PKA	bioentities_symbol	PRKAR1A	5573
PKA	PKA	bioentities_symbol	PRKAR1B	5575
PKA	PKA	bioentities_symbol	PRKAR2B	5577
PKA	PKA	bioentities_symbol	PRKACA	5566
PKA	PKA	bioentities_symbol	PRKACB	5567
(ref.	REF	hgnc_alias_symbol	ALYREF	10189
Voltage-activatedCa2-channel/Cav1.1	Cav1.1	hgnc_alias_symbol	CACNA1S	779
